,p,q,f
7541,0.5355355355355356,0.23023023023023023,0.6666666666666666
1490,0.32932932932932935,0.6726726726726727,1.0
8871,0.25325325325325326,0.8898898898898899,0.1111111111111111
4118,0.23323323323323322,0.14614614614614616,1.0
9463,0.8368368368368369,0.5035035035035035,0.4444444444444444
8247,0.023023023023023025,0.9029029029029029,0.2222222222222222
4863,0.8878878878878879,0.6686686686686687,0.7777777777777778
3001,0.2042042042042042,0.3213213213213213,0.5555555555555556
4131,0.15915915915915915,0.0960960960960961,0.2222222222222222
9303,0.4244244244244244,0.5515515515515516,1.0
3855,0.3053053053053053,0.011011011011011011,0.5555555555555556
1559,0.8018018018018018,0.9119119119119119,0.7777777777777778
6784,0.6916916916916916,0.0940940940940941,0.1111111111111111
87,0.35835835835835833,0.2682682682682683,0.1111111111111111
2797,0.5055055055055055,0.38538538538538536,0.8888888888888888
3887,0.4724724724724725,0.024024024024024024,0.4444444444444444
9770,0.7787787787787788,0.33733733733733734,0.0
3070,0.024024024024024024,0.12112112112112113,0.2222222222222222
7490,0.6946946946946947,0.24024024024024024,0.0
2231,0.9099099099099099,0.03003003003003003,0.8888888888888888
4952,0.006006006006006006,0.07607607607607608,0.6666666666666666
4342,0.6566566566566566,0.02002002002002002,0.5555555555555556
2448,0.5915915915915916,0.4964964964964965,1.0
8542,0.22622622622622623,0.5865865865865866,0.1111111111111111
1223,0.6796796796796797,0.997997997997998,0.3333333333333333
495,0.3563563563563564,0.9119119119119119,0.3333333333333333
3032,0.11211211211211211,0.4934934934934935,0.6666666666666666
7745,0.7977977977977978,0.5985985985985987,0.5555555555555556
5815,0.3023023023023023,0.8218218218218218,0.2222222222222222
6466,0.3023023023023023,0.5215215215215215,0.7777777777777778
2691,0.8178178178178178,0.7517517517517518,0.0
5995,0.6076076076076076,0.03403403403403404,1.0
5979,0.5455455455455456,0.3953953953953954,0.3333333333333333
9581,0.4004004004004004,0.47647647647647645,1.0
2025,0.9029029029029029,0.4864864864864865,0.3333333333333333
4582,0.1891891891891892,0.4014014014014014,1.0
6954,0.17417417417417416,0.6586586586586587,0.1111111111111111
4160,0.08108108108108109,0.8078078078078078,0.1111111111111111
7087,0.25925925925925924,0.2082082082082082,0.3333333333333333
2786,0.7227227227227228,0.08308308308308308,0.6666666666666666
9467,0.28128128128128127,0.35935935935935936,0.8888888888888888
5601,0.973973973973974,0.16516516516516516,1.0
7261,0.4314314314314314,0.5835835835835835,0.0
8131,0.7217217217217218,0.8938938938938938,0.7777777777777778
4149,0.7657657657657657,0.4944944944944945,0.7777777777777778
2992,0.02002002002002002,0.35935935935935936,0.2222222222222222
7121,0.7117117117117117,0.5825825825825826,0.0
5110,0.3073073073073073,0.23423423423423423,0.2222222222222222
4075,0.5685685685685685,0.46646646646646645,0.8888888888888888
2106,0.953953953953954,0.7747747747747747,0.8888888888888888
9802,0.7477477477477478,0.014014014014014014,0.6666666666666666
2005,0.5385385385385385,0.9819819819819819,0.6666666666666666
714,0.8038038038038038,0.9429429429429429,0.4444444444444444
4527,0.5605605605605606,0.1981981981981982,0.6666666666666666
6986,0.975975975975976,0.6856856856856857,0.4444444444444444
7997,0.7327327327327328,0.11411411411411411,0.7777777777777778
673,0.9169169169169169,0.6436436436436437,0.0
5688,0.8928928928928929,0.3073073073073073,0.2222222222222222
2329,0.37537537537537535,0.5285285285285285,1.0
829,0.7747747747747747,0.34134134134134136,0.6666666666666666
3972,0.6736736736736737,0.2772772772772773,0.2222222222222222
8882,0.4874874874874875,0.36436436436436437,1.0
984,0.2602602602602603,0.5745745745745746,1.0
8591,0.16916916916916916,0.36536536536536535,0.5555555555555556
3590,0.3133133133133133,0.4004004004004004,0.7777777777777778
7446,0.24524524524524524,0.5305305305305306,0.8888888888888888
6133,0.7617617617617618,0.6296296296296297,0.6666666666666666
8880,0.6446446446446447,0.3883883883883884,0.7777777777777778
3257,0.46646646646646645,0.7997997997997998,0.3333333333333333
287,0.948948948948949,0.8058058058058059,0.6666666666666666
3586,0.5415415415415415,0.1931931931931932,0.0
164,0.3943943943943944,0.4014014014014014,0.0
1699,0.6436436436436437,0.2132132132132132,0.3333333333333333
5617,0.055055055055055056,0.998998998998999,0.8888888888888888
9402,0.7207207207207207,0.15215215215215216,0.8888888888888888
469,0.23723723723723725,0.6116116116116116,0.6666666666666666
2559,0.016016016016016016,0.996996996996997,0.3333333333333333
2299,0.0990990990990991,0.5645645645645646,0.1111111111111111
6253,0.45045045045045046,0.44644644644644643,0.7777777777777778
5135,0.13813813813813813,0.8958958958958959,0.6666666666666666
9432,0.5485485485485485,0.6136136136136137,0.6666666666666666
8533,0.0,0.17517517517517517,0.8888888888888888
6732,0.6656656656656657,0.8588588588588588,0.4444444444444444
6724,0.024024024024024024,0.4964964964964965,0.7777777777777778
8008,0.5885885885885885,0.8068068068068068,0.5555555555555556
6391,0.7867867867867868,0.12412412412412413,0.3333333333333333
6063,0.6156156156156156,0.4754754754754755,0.0
8583,0.4544544544544545,0.6116116116116116,0.6666666666666666
3604,0.08608608608608609,0.7237237237237237,0.0
4203,0.6066066066066066,0.8188188188188188,0.2222222222222222
1854,0.23323323323323322,0.5955955955955956,0.5555555555555556
4825,0.5675675675675675,0.8668668668668669,0.3333333333333333
9091,0.3163163163163163,0.985985985985986,1.0
8168,0.5815815815815816,0.2752752752752753,0.8888888888888888
4378,0.4954954954954955,0.21621621621621623,0.8888888888888888
2394,0.1001001001001001,0.35135135135135137,0.4444444444444444
7989,0.06306306306306306,0.7477477477477478,0.6666666666666666
6215,0.23323323323323322,0.970970970970971,0.3333333333333333
8599,0.8508508508508509,0.4774774774774775,0.2222222222222222
5186,0.5185185185185185,0.5145145145145145,0.1111111111111111
9876,0.5185185185185185,0.7857857857857858,0.7777777777777778
8384,0.3683683683683684,0.5995995995995996,0.4444444444444444
3395,0.5125125125125125,0.6956956956956957,0.7777777777777778
8148,0.933933933933934,0.06506506506506507,0.2222222222222222
9968,0.4444444444444444,0.0,0.7777777777777778
351,0.8138138138138138,0.12912912912912913,0.4444444444444444
2264,0.11211211211211211,0.3883883883883884,0.3333333333333333
5014,0.6246246246246246,0.5205205205205206,0.7777777777777778
7394,0.25425425425425424,0.024024024024024024,0.3333333333333333
3203,0.8408408408408409,0.09109109109109109,0.8888888888888888
6165,0.923923923923924,0.3203203203203203,0.2222222222222222
66,0.6886886886886887,0.25425425425425424,0.8888888888888888
3612,0.6476476476476476,0.6516516516516516,0.5555555555555556
2794,0.6256256256256256,0.47847847847847846,0.1111111111111111
4949,0.021021021021021023,0.7927927927927928,0.0
8946,0.43043043043043044,0.7657657657657657,0.1111111111111111
446,0.38738738738738737,0.6746746746746747,0.2222222222222222
7514,0.37037037037037035,0.5655655655655656,1.0
3179,0.12612612612612611,0.8558558558558559,0.1111111111111111
9462,0.42342342342342343,0.5175175175175175,0.1111111111111111
4761,0.6466466466466466,0.05905905905905906,0.0
8566,0.15015015015015015,0.22622622622622623,0.7777777777777778
7211,0.11811811811811812,0.2952952952952953,0.1111111111111111
1440,0.05105105105105105,0.5775775775775776,0.8888888888888888
1945,0.7717717717717718,0.3943943943943944,1.0
9451,0.6136136136136137,0.4144144144144144,0.1111111111111111
7058,0.3283283283283283,0.4034034034034034,0.1111111111111111
3173,0.08408408408408409,0.22422422422422422,1.0
1246,0.982982982982983,0.9179179179179179,0.7777777777777778
3332,0.8358358358358359,0.6866866866866866,0.2222222222222222
4742,0.8948948948948949,0.8568568568568569,0.5555555555555556
4793,0.22122122122122123,0.7447447447447447,0.1111111111111111
4177,0.958958958958959,0.2042042042042042,0.5555555555555556
4649,0.13413413413413414,0.8938938938938938,0.2222222222222222
2178,0.2852852852852853,0.8758758758758759,0.4444444444444444
6276,0.05005005005005005,0.42342342342342343,0.2222222222222222
5234,0.01701701701701702,0.8528528528528528,0.6666666666666666
2484,0.15215215215215216,0.48348348348348347,0.4444444444444444
7378,0.7407407407407407,0.7347347347347347,0.7777777777777778
2953,0.8238238238238238,0.45645645645645644,0.0
1300,0.6576576576576577,0.06706706706706707,0.5555555555555556
1217,0.27627627627627627,0.9429429429429429,0.5555555555555556
9736,0.07907907907907907,0.953953953953954,0.3333333333333333
7371,0.42342342342342343,0.6866866866866866,0.4444444444444444
739,0.6046046046046046,0.44344344344344344,0.6666666666666666
5184,0.5385385385385385,0.37537537537537535,0.3333333333333333
2462,0.06506506506506507,0.2042042042042042,0.3333333333333333
7825,0.17017017017017017,0.5035035035035035,1.0
270,0.6066066066066066,0.5085085085085085,0.1111111111111111
3420,0.16316316316316315,0.011011011011011011,0.5555555555555556
8418,0.2952952952952953,0.972972972972973,0.0
4755,0.36436436436436437,0.998998998998999,0.5555555555555556
1772,0.997997997997998,0.9519519519519519,0.3333333333333333
6531,0.3883883883883884,0.3683683683683684,0.5555555555555556
5699,0.06306306306306306,0.994994994994995,0.0
3274,0.6926926926926927,0.14014014014014015,0.5555555555555556
7919,0.9069069069069069,0.35435435435435436,1.0
818,0.974974974974975,0.24524524524524524,0.5555555555555556
9198,0.11911911911911911,0.6746746746746747,0.7777777777777778
8677,0.8728728728728729,0.37237237237237236,0.4444444444444444
3188,0.5345345345345346,0.986986986986987,0.6666666666666666
8070,0.7657657657657657,0.34634634634634637,0.0
2038,0.5645645645645646,0.2832832832832833,0.6666666666666666
7386,0.8168168168168168,0.42742742742742745,0.7777777777777778
1508,0.1871871871871872,0.18618618618618618,0.3333333333333333
4543,0.12012012012012012,0.3663663663663664,0.2222222222222222
6440,0.9119119119119119,0.5955955955955956,0.1111111111111111
2344,0.32732732732732733,0.6646646646646647,0.7777777777777778
9605,0.7077077077077077,0.5485485485485485,0.4444444444444444
214,0.28428428428428426,0.26126126126126126,0.8888888888888888
4409,0.14914914914914915,0.5075075075075075,0.5555555555555556
9985,0.8928928928928929,0.3953953953953954,0.7777777777777778
5054,0.7967967967967968,0.994994994994995,0.6666666666666666
6871,0.24324324324324326,0.2732732732732733,0.7777777777777778
8010,0.14914914914914915,0.5045045045045045,0.4444444444444444
5219,0.6946946946946947,0.1961961961961962,0.5555555555555556
5404,0.42742742742742745,0.13513513513513514,0.4444444444444444
1348,0.1961961961961962,0.8178178178178178,0.5555555555555556
6782,0.7857857857857858,0.7077077077077077,0.8888888888888888
3177,0.7247247247247247,0.13313313313313313,0.5555555555555556
5885,0.5375375375375375,0.4034034034034034,0.8888888888888888
5313,0.4344344344344344,0.2182182182182182,0.4444444444444444
1944,0.17017017017017017,0.22922922922922923,0.1111111111111111
6837,0.4544544544544545,0.6676676676676677,0.8888888888888888
6882,0.1001001001001001,0.5235235235235235,0.3333333333333333
4857,0.06906906906906907,0.8118118118118118,0.7777777777777778
2700,0.0970970970970971,0.9429429429429429,0.1111111111111111
7223,0.13113113113113112,0.08008008008008008,0.6666666666666666
1736,0.98998998998999,0.25325325325325326,0.3333333333333333
7657,0.17917917917917917,0.04604604604604605,0.3333333333333333
5118,0.6946946946946947,0.37037037037037035,0.6666666666666666
3672,0.026026026026026026,0.018018018018018018,0.4444444444444444
5958,0.6786786786786787,0.30430430430430433,0.1111111111111111
9878,0.08008008008008008,0.8488488488488488,0.5555555555555556
798,0.6986986986986987,0.2822822822822823,0.1111111111111111
2088,0.31931931931931934,0.8148148148148148,0.6666666666666666
1326,0.4164164164164164,0.38038038038038036,0.0
4371,0.8268268268268268,0.24824824824824826,0.8888888888888888
9945,0.7567567567567568,0.996996996996997,0.3333333333333333
9166,0.13813813813813813,0.6316316316316316,0.0
4932,0.36736736736736736,0.6396396396396397,0.4444444444444444
6023,0.15815815815815815,0.008008008008008008,0.1111111111111111
360,0.7037037037037037,0.06706706706706707,0.6666666666666666
6675,0.5805805805805806,0.5785785785785785,0.4444444444444444
6896,0.6096096096096096,0.12912912912912913,0.7777777777777778
6484,0.7457457457457457,0.5345345345345346,0.0
2989,0.9029029029029029,0.24124124124124124,0.4444444444444444
1438,0.6356356356356356,0.3013013013013013,0.6666666666666666
6065,0.972972972972973,0.5825825825825826,0.3333333333333333
340,0.2832832832832833,0.7227227227227228,0.0
4919,0.044044044044044044,0.7907907907907908,0.8888888888888888
2892,0.31931931931931934,0.6786786786786787,0.5555555555555556
6560,0.6856856856856857,0.5005005005005005,0.7777777777777778
874,0.5105105105105106,0.9129129129129129,0.0
1966,0.009009009009009009,0.6206206206206206,0.1111111111111111
9125,0.5765765765765766,0.46346346346346345,0.5555555555555556
3979,0.973973973973974,0.15115115115115116,0.0
8171,0.36736736736736736,0.02902902902902903,0.5555555555555556
2615,0.8598598598598599,0.6606606606606606,0.8888888888888888
6470,0.8658658658658659,0.043043043043043044,0.5555555555555556
9942,0.7477477477477478,0.6846846846846847,0.3333333333333333
7767,0.006006006006006006,0.5625625625625625,0.3333333333333333
1043,0.37037037037037035,0.987987987987988,0.5555555555555556
140,0.35835835835835833,0.15115115115115116,0.1111111111111111
6811,0.06906906906906907,0.24324324324324326,1.0
2905,0.1001001001001001,0.043043043043043044,0.7777777777777778
624,0.18218218218218218,0.12612612612612611,0.5555555555555556
3206,0.8538538538538538,0.4264264264264264,0.0
4597,0.11211211211211211,0.37237237237237236,0.2222222222222222
3642,0.2732732732732733,0.5565565565565566,0.2222222222222222
8205,0.7327327327327328,0.7507507507507507,0.7777777777777778
1059,0.94994994994995,0.7967967967967968,0.7777777777777778
3984,0.3733733733733734,0.6116116116116116,0.8888888888888888
2129,0.9229229229229229,0.18518518518518517,0.7777777777777778
5704,0.23923923923923923,0.8048048048048048,0.1111111111111111
5585,0.2042042042042042,0.8488488488488488,0.8888888888888888
8029,0.8808808808808809,0.7547547547547547,0.2222222222222222
5239,0.4544544544544545,0.6376376376376376,0.7777777777777778
1967,0.5385385385385385,0.4114114114114114,1.0
9907,0.47347347347347346,0.7027027027027027,0.3333333333333333
6596,0.8408408408408409,0.5175175175175175,0.8888888888888888
9012,0.6036036036036037,0.7967967967967968,0.2222222222222222
2486,0.6366366366366366,0.1961961961961962,0.1111111111111111
3570,0.8198198198198198,0.924924924924925,0.5555555555555556
3113,0.8148148148148148,0.44644644644644643,0.6666666666666666
4717,0.4314314314314314,0.19519519519519518,0.5555555555555556
6211,0.8508508508508509,0.07207207207207207,0.4444444444444444
332,0.1001001001001001,0.5885885885885885,0.1111111111111111
3579,0.8448448448448449,0.974974974974975,0.1111111111111111
4001,0.8038038038038038,0.03203203203203203,0.4444444444444444
9298,0.9419419419419419,0.08508508508508508,0.7777777777777778
1496,0.9029029029029029,0.2882882882882883,0.0
4324,0.42742742742742745,0.024024024024024024,0.1111111111111111
4506,0.9359359359359359,0.8178178178178178,0.2222222222222222
5552,0.34634634634634637,0.974974974974975,0.2222222222222222
4757,0.2062062062062062,0.4824824824824825,0.6666666666666666
8769,0.42242242242242245,0.5375375375375375,0.1111111111111111
1275,0.3633633633633634,0.6116116116116116,0.8888888888888888
6378,0.17917917917917917,0.5595595595595596,0.5555555555555556
7734,0.3023023023023023,0.9819819819819819,0.3333333333333333
7026,0.05105105105105105,0.5125125125125125,1.0
6262,0.7957957957957958,0.6046046046046046,0.8888888888888888
3006,0.5405405405405406,0.7357357357357357,0.4444444444444444
151,0.9049049049049049,0.02702702702702703,1.0
6447,0.3713713713713714,0.6946946946946947,0.3333333333333333
5395,0.25225225225225223,0.5655655655655656,0.2222222222222222
3320,0.8138138138138138,0.5065065065065065,0.2222222222222222
6655,0.6206206206206206,0.983983983983984,0.5555555555555556
6723,0.5575575575575575,0.3833833833833834,0.4444444444444444
1006,0.08808808808808809,0.8298298298298298,0.2222222222222222
479,0.11611611611611612,0.2962962962962963,0.4444444444444444
8282,0.43843843843843844,0.036036036036036036,0.2222222222222222
370,0.04604604604604605,0.01901901901901902,0.8888888888888888
1394,0.28428428428428426,0.2932932932932933,0.3333333333333333
1464,0.3813813813813814,0.021021021021021023,0.3333333333333333
9127,0.960960960960961,0.5235235235235235,0.3333333333333333
5759,0.29429429429429427,0.2702702702702703,0.0
9656,0.6276276276276276,0.3053053053053053,0.7777777777777778
3374,0.5405405405405406,0.17717717717717718,1.0
320,0.015015015015015015,0.5965965965965966,0.8888888888888888
999,0.43843843843843844,0.16516516516516516,0.4444444444444444
3489,0.7797797797797797,0.7897897897897898,0.1111111111111111
2276,0.8898898898898899,0.9419419419419419,1.0
6387,0.3173173173173173,0.8538538538538538,0.5555555555555556
6520,0.20520520520520522,0.26126126126126126,0.4444444444444444
4633,0.12312312312312312,0.7787787787787788,0.1111111111111111
1589,0.33133133133133136,1.0,0.1111111111111111
8726,0.7137137137137137,0.4064064064064064,0.8888888888888888
5487,0.6096096096096096,0.4754754754754755,1.0
4765,0.5985985985985987,0.2092092092092092,0.6666666666666666
5300,0.15215215215215216,0.3733733733733734,0.0
566,0.8458458458458459,0.8348348348348348,0.6666666666666666
6025,0.6796796796796797,0.3333333333333333,0.3333333333333333
7622,0.2002002002002002,0.023023023023023025,0.5555555555555556
1622,0.7127127127127127,0.5115115115115115,0.1111111111111111
7453,0.9409409409409409,0.02902902902902903,0.7777777777777778
6696,0.944944944944945,0.7017017017017017,0.2222222222222222
6504,0.6536536536536537,0.21621621621621623,0.2222222222222222
2064,0.7967967967967968,0.031031031031031032,0.0
7324,0.6256256256256256,0.986986986986987,0.5555555555555556
3622,0.996996996996997,0.6816816816816816,0.4444444444444444
3663,0.05305305305305305,0.980980980980981,0.2222222222222222
29,0.25725725725725723,0.7057057057057057,0.1111111111111111
7891,0.982982982982983,0.06006006006006006,0.1111111111111111
9786,0.3283283283283283,0.22722722722722724,1.0
4221,0.9099099099099099,0.95995995995996,0.8888888888888888
8106,0.3913913913913914,0.938938938938939,0.6666666666666666
2174,0.30430430430430433,0.12212212212212212,0.2222222222222222
3919,0.03803803803803804,0.7487487487487487,0.7777777777777778
732,0.5885885885885885,0.8308308308308309,0.6666666666666666
3008,0.7907907907907908,0.23023023023023023,0.2222222222222222
1965,0.22922922922922923,0.05205205205205205,0.4444444444444444
4725,0.6366366366366366,0.12212212212212212,0.6666666666666666
111,0.4004004004004004,0.2902902902902903,0.0
7929,0.960960960960961,0.4044044044044044,0.5555555555555556
1690,0.4864864864864865,0.18018018018018017,0.1111111111111111
1209,0.972972972972973,0.44344344344344344,0.5555555555555556
4407,0.5785785785785785,0.6106106106106106,0.1111111111111111
8694,0.955955955955956,0.4024024024024024,1.0
733,0.9029029029029029,0.7957957957957958,0.2222222222222222
296,0.022022022022022022,0.1871871871871872,0.5555555555555556
4157,0.3123123123123123,0.8198198198198198,0.7777777777777778
273,0.2752752752752753,0.7337337337337337,0.7777777777777778
7055,0.94994994994995,0.5785785785785785,0.0
3312,0.3783783783783784,0.8628628628628628,0.6666666666666666
1803,0.0990990990990991,0.6536536536536537,0.7777777777777778
5783,0.7607607607607607,0.01001001001001001,0.2222222222222222
4865,0.9049049049049049,0.037037037037037035,0.0
9909,0.09109109109109109,0.7337337337337337,0.4444444444444444
7231,0.47347347347347346,0.8248248248248248,0.1111111111111111
2442,0.6886886886886887,0.4184184184184184,0.0
9292,0.2952952952952953,0.7597597597597597,0.8888888888888888
8780,0.9179179179179179,0.11511511511511512,0.5555555555555556
6486,0.4984984984984985,0.928928928928929,0.5555555555555556
8772,0.044044044044044044,0.6126126126126126,0.5555555555555556
6168,0.8548548548548549,0.1921921921921922,1.0
7224,0.42342342342342343,0.2822822822822823,0.5555555555555556
9741,0.5095095095095095,0.2222222222222222,0.0
2375,0.40540540540540543,0.6496496496496497,0.0
4238,0.2132132132132132,0.4694694694694695,0.1111111111111111
3129,0.42842842842842843,0.46346346346346345,0.3333333333333333
174,0.9049049049049049,0.6246246246246246,0.4444444444444444
1488,0.9309309309309309,0.1831831831831832,0.6666666666666666
5408,0.5915915915915916,0.3123123123123123,0.2222222222222222
5454,0.9629629629629629,0.3013013013013013,1.0
1157,0.3993993993993994,0.8438438438438438,0.8888888888888888
2509,0.37737737737737737,0.8518518518518519,0.6666666666666666
5001,0.015015015015015015,0.05905905905905906,0.1111111111111111
3505,0.5995995995995996,0.6806806806806807,0.1111111111111111
1845,0.5485485485485485,1.0,0.8888888888888888
803,0.018018018018018018,0.22422422422422422,0.3333333333333333
3484,0.6606606606606606,0.6306306306306306,0.7777777777777778
4767,0.6576576576576577,0.3023023023023023,0.0
3498,0.5765765765765766,0.24624624624624625,0.7777777777777778
3931,0.42842842842842843,0.7647647647647647,0.5555555555555556
1615,0.8668668668668669,0.44044044044044045,0.4444444444444444
7102,0.19019019019019018,0.8018018018018018,0.6666666666666666
8469,0.6466466466466466,0.5045045045045045,0.8888888888888888
6044,0.03403403403403404,0.09109109109109109,1.0
2977,0.5195195195195195,0.47347347347347346,0.2222222222222222
9806,0.7587587587587588,0.45645645645645644,0.6666666666666666
1572,0.06606606606606606,0.35135135135135137,0.6666666666666666
5385,0.9169169169169169,0.04704704704704705,0.5555555555555556
5019,0.0920920920920921,0.42242242242242245,0.7777777777777778
4246,0.7347347347347347,0.9579579579579579,1.0
9003,0.016016016016016016,0.9679679679679679,0.4444444444444444
3540,0.91991991991992,0.4394394394394394,0.3333333333333333
2186,0.6386386386386387,0.36936936936936937,1.0
4530,0.3123123123123123,0.7877877877877878,0.5555555555555556
7727,0.3113113113113113,0.6626626626626627,1.0
5221,0.2922922922922923,0.8228228228228228,1.0
4034,0.5685685685685685,0.5075075075075075,0.4444444444444444
5876,0.7737737737737738,0.17917917917917917,0.3333333333333333
6592,0.18218218218218218,0.9079079079079079,0.8888888888888888
9866,0.5485485485485485,0.7787787787787788,0.6666666666666666
8358,0.6616616616616616,0.3943943943943944,0.2222222222222222
6358,0.2002002002002002,0.98998998998999,0.1111111111111111
7373,0.7977977977977978,0.3383383383383383,0.5555555555555556
6636,0.5425425425425425,0.34234234234234234,0.5555555555555556
951,0.6106106106106106,0.5795795795795796,0.3333333333333333
5378,0.5305305305305306,0.6836836836836837,0.1111111111111111
2725,0.057057057057057055,0.17917917917917917,0.5555555555555556
7218,0.6476476476476476,0.5425425425425425,0.2222222222222222
3589,0.11311311311311312,0.948948948948949,0.1111111111111111
6418,0.4964964964964965,0.17717717717717718,0.5555555555555556
2465,0.29429429429429427,0.22922922922922923,0.5555555555555556
179,0.8198198198198198,0.8878878878878879,0.1111111111111111
8117,0.13413413413413414,0.1971971971971972,0.3333333333333333
6303,0.055055055055055056,0.1091091091091091,0.1111111111111111
2266,0.9369369369369369,0.6356356356356356,1.0
5057,0.7927927927927928,0.7487487487487487,0.4444444444444444
319,0.8758758758758759,0.2172172172172172,0.8888888888888888
7062,0.9219219219219219,0.05905905905905906,0.1111111111111111
1178,0.5545545545545546,0.14114114114114115,0.1111111111111111
4468,0.4084084084084084,0.6846846846846847,0.3333333333333333
1719,0.48348348348348347,0.8058058058058059,1.0
8525,0.1921921921921922,0.4694694694694695,0.8888888888888888
909,0.028028028028028028,0.5135135135135135,0.2222222222222222
2511,0.4984984984984985,0.4344344344344344,0.8888888888888888
6579,0.6346346346346347,0.14114114114114115,0.8888888888888888
6829,0.7587587587587588,0.5985985985985987,0.3333333333333333
5800,0.8518518518518519,0.4544544544544545,0.8888888888888888
7040,0.44844844844844844,0.23723723723723725,0.5555555555555556
7609,0.12112112112112113,0.2912912912912913,0.5555555555555556
7369,0.4624624624624625,0.4214214214214214,0.4444444444444444
7126,0.06806806806806807,0.07207207207207207,0.3333333333333333
69,0.9209209209209209,0.43043043043043044,0.2222222222222222
4749,0.6886886886886887,0.7077077077077077,0.1111111111111111
723,0.33233233233233234,0.44144144144144143,0.8888888888888888
5336,0.03003003003003003,0.4314314314314314,0.5555555555555556
4357,0.32732732732732733,0.35435435435435436,1.0
2935,0.5985985985985987,0.14214214214214213,0.6666666666666666
5633,0.5325325325325325,0.5785785785785785,0.1111111111111111
992,0.5235235235235235,0.1831831831831832,0.8888888888888888
3295,0.7677677677677678,0.7517517517517518,0.1111111111111111
5045,0.9219219219219219,0.47047047047047047,0.4444444444444444
5748,0.07707707707707707,0.31931931931931934,0.8888888888888888
271,0.7347347347347347,0.6196196196196196,0.8888888888888888
4523,0.5945945945945946,0.057057057057057055,0.6666666666666666
7547,0.1831831831831832,0.3053053053053053,0.1111111111111111
6647,0.0990990990990991,0.9179179179179179,0.3333333333333333
4545,0.27927927927927926,0.7827827827827828,0.1111111111111111
1851,0.7037037037037037,0.46346346346346345,0.8888888888888888
2261,0.7997997997997998,0.6006006006006006,0.0
3384,0.6216216216216216,0.5015015015015015,0.8888888888888888
5535,0.17017017017017017,0.9109109109109109,1.0
1102,0.3063063063063063,0.04504504504504504,0.5555555555555556
2661,0.09309309309309309,0.5825825825825826,0.4444444444444444
2628,0.5595595595595596,0.07807807807807808,0.1111111111111111
2544,0.7817817817817818,0.8518518518518519,0.4444444444444444
457,0.7097097097097097,0.5145145145145145,0.5555555555555556
6884,0.6716716716716716,0.6976976976976977,0.6666666666666666
5424,0.8028028028028028,0.2822822822822823,0.5555555555555556
349,0.23123123123123124,0.8658658658658659,0.3333333333333333
794,0.18218218218218218,0.7257257257257257,0.7777777777777778
4101,0.7597597597597597,0.3133133133133133,0.0
7545,0.13913913913913914,0.4804804804804805,0.2222222222222222
3716,0.6886886886886887,0.6866866866866866,0.0
6445,0.5275275275275275,0.5655655655655656,0.8888888888888888
3318,0.6356356356356356,0.3743743743743744,0.3333333333333333
6011,0.6386386386386387,0.8398398398398398,0.1111111111111111
9615,0.05205205205205205,0.22022022022022023,0.6666666666666666
8560,0.6826826826826827,0.04504504504504504,0.3333333333333333
6231,0.057057057057057055,0.36536536536536535,0.4444444444444444
8737,0.4864864864864865,0.1841841841841842,0.4444444444444444
9588,0.6926926926926927,0.7967967967967968,0.0
5032,0.928928928928929,0.33933933933933935,0.2222222222222222
8204,0.33433433433433435,0.6036036036036037,1.0
2387,0.7367367367367368,0.6396396396396397,0.3333333333333333
5862,0.35835835835835833,0.35735735735735735,0.4444444444444444
6347,0.9209209209209209,0.2552552552552553,0.0
5614,0.11311311311311312,0.34134134134134136,0.1111111111111111
8689,0.7357357357357357,0.6156156156156156,0.6666666666666666
634,0.12612612612612611,0.5525525525525525,0.4444444444444444
2557,0.968968968968969,0.6806806806806807,0.8888888888888888
5185,0.07807807807807808,0.8098098098098098,0.7777777777777778
341,0.7617617617617618,0.8038038038038038,0.2222222222222222
6340,0.8458458458458459,0.8318318318318318,0.1111111111111111
3677,0.7267267267267268,0.2992992992992993,0.8888888888888888
9485,0.27427427427427425,0.3353353353353353,0.7777777777777778
5476,0.31431431431431434,0.8148148148148148,0.5555555555555556
3897,0.42242242242242245,0.13413413413413414,0.5555555555555556
982,0.18018018018018017,0.7017017017017017,0.4444444444444444
412,0.18518518518518517,0.1991991991991992,0.7777777777777778
5842,0.7677677677677678,0.5255255255255256,0.3333333333333333
9768,0.31931931931931934,0.5115115115115115,0.7777777777777778
817,0.016016016016016016,0.4794794794794795,0.1111111111111111
5050,0.36436436436436437,0.9039039039039038,0.6666666666666666
6409,0.8648648648648649,0.3013013013013013,0.6666666666666666
3536,0.1781781781781782,0.7557557557557557,0.5555555555555556
1598,0.6286286286286287,0.001001001001001001,0.0
2121,0.8448448448448449,0.8768768768768769,0.5555555555555556
7484,0.22922922922922923,0.12912912912912913,0.8888888888888888
4785,0.9679679679679679,0.12312312312312312,0.3333333333333333
3052,0.8588588588588588,0.15015015015015015,0.8888888888888888
3513,0.9429429429429429,0.14614614614614616,0.8888888888888888
199,0.24024024024024024,0.32732732732732733,0.2222222222222222
8496,0.6916916916916916,0.6126126126126126,0.3333333333333333
712,0.9169169169169169,0.0920920920920921,0.0
123,0.47047047047047047,0.7337337337337337,0.5555555555555556
5350,0.94994994994995,0.968968968968969,0.2222222222222222
2425,0.8788788788788788,0.7087087087087087,0.5555555555555556
8164,0.6576576576576577,0.8658658658658659,0.2222222222222222
