,p,q,f,out
7479,401,729,3,1130
7480,20,565,4,585
7481,809,361,3,1170
7482,6,698,3,704
7483,260,924,6,-664
7484,691,248,5,443
7485,835,184,10,651
7486,486,304,8,182
7487,146,682,8,-536
7488,552,473,3,1025
7489,180,426,5,-246
7490,893,811,4,1704
7491,57,61,6,-4
7492,911,402,5,509
7493,326,64,8,262
7494,129,276,9,-147
7495,841,121,4,962
7496,718,286,1,1004
7497,769,521,6,248
7498,352,704,5,-352
7499,393,78,5,315
7500,303,334,7,-31
7501,885,312,6,573
7502,199,855,9,-656
7503,727,787,5,-60
7504,319,752,2,1071
7505,47,150,5,-103
7506,383,709,6,-326
7507,768,376,2,1144
7508,364,839,6,-475
7509,434,266,2,700
7510,176,4,10,172
7511,821,607,8,214
7512,832,36,10,796
7513,179,495,10,-316
7514,822,818,4,1640
7515,79,214,2,293
7516,150,414,5,-264
7517,539,493,5,46
7518,847,641,4,1488
7519,860,471,5,389
7520,648,312,6,336
7521,914,655,6,259
7522,852,363,2,1215
7523,664,571,6,93
7524,771,321,2,1092
7525,934,33,2,967
7526,692,596,4,1288
7527,554,174,4,728
7528,928,886,3,1814
7529,601,304,8,297
7530,880,370,1,1250
7531,558,769,9,-211
7532,805,638,8,167
7533,43,932,8,-889
7534,86,487,1,573
7535,435,726,7,-291
7536,216,252,3,468
7537,767,226,5,541
7538,866,670,3,1536
7539,989,984,4,1973
7540,584,559,1,1143
7541,35,888,10,-853
7542,955,72,7,883
7543,336,637,6,-301
7544,770,930,3,1700
7545,597,648,10,-51
7546,953,782,10,171
7547,461,367,9,94
7548,228,839,6,-611
7549,807,896,4,1703
7550,509,344,9,165
7551,949,351,9,598
7552,277,377,6,-100
7553,697,910,2,1607
7554,385,827,7,-442
7555,563,663,9,-100
7556,443,974,9,-531
7557,291,960,6,-669
7558,241,867,8,-626
7559,974,253,1,1227
7560,291,591,10,-300
7561,878,540,7,338
7562,489,189,10,300
7563,150,905,4,1055
7564,504,710,9,-206
7565,575,511,9,64
7566,522,906,8,-384
7567,465,917,5,-452
7568,421,171,5,250
7569,706,108,4,814
7570,507,179,7,328
7571,440,988,8,-548
7572,899,353,3,1252
7573,220,241,3,461
7574,79,479,6,-400
7575,306,152,1,458
7576,452,191,3,643
7577,997,164,2,1161
7578,141,513,7,-372
7579,618,483,9,135
7580,637,992,3,1629
7581,531,154,6,377
7582,346,105,1,451
7583,754,674,4,1428
7584,575,408,9,167
7585,415,765,6,-350
7586,548,842,7,-294
7587,693,302,9,391
7588,421,691,7,-270
7589,92,375,1,467
7590,245,974,10,-729
7591,354,492,7,-138
7592,79,908,5,-829
7593,457,434,7,23
7594,636,817,2,1453
7595,533,921,3,1454
7596,893,363,5,530
7597,595,39,6,556
7598,208,57,3,265
7599,31,423,3,454
7600,774,870,3,1644
7601,291,544,3,835
7602,269,125,7,144
7603,758,528,5,230
7604,801,809,9,-8
7605,267,899,2,1166
7606,232,712,2,944
7607,794,457,1,1251
7608,448,126,6,322
7609,625,827,4,1452
7610,451,249,4,700
7611,566,14,1,580
7612,205,417,5,-212
7613,302,313,7,-11
7614,302,980,2,1282
7615,696,385,9,311
7616,341,296,2,637
7617,615,214,2,829
7618,822,915,2,1737
7619,591,946,2,1537
7620,37,390,10,-353
7621,910,508,5,402
7622,129,822,8,-693
7623,377,51,10,326
7624,698,775,4,1473
7625,166,806,6,-640
7626,223,49,4,272
7627,874,581,5,293
7628,471,874,2,1345
7629,160,898,8,-738
7630,549,818,10,-269
7631,60,636,7,-576
7632,242,937,4,1179
7633,476,957,7,-481
7634,341,120,1,461
7635,438,31,1,469
7636,582,772,6,-190
7637,69,166,4,235
7638,417,289,9,128
7639,27,763,7,-736
7640,669,344,5,325
7641,473,697,6,-224
7642,466,12,1,478
7643,979,418,2,1397
7644,968,288,6,680
7645,508,809,9,-301
7646,65,290,7,-225
7647,193,765,1,958
7648,65,589,10,-524
7649,724,476,1,1200
7650,517,208,9,309
7651,860,863,5,-3
7652,201,642,1,843
7653,374,758,8,-384
7654,674,781,10,-107
7655,469,953,9,-484
7656,458,260,8,198
7657,135,678,6,-543
7658,123,230,6,-107
7659,603,416,2,1019
7660,622,726,3,1348
7661,364,685,9,-321
7662,417,97,4,514
7663,750,591,5,159
7664,297,133,8,164
7665,892,837,2,1729
7666,920,767,5,153
7667,383,221,8,162
7668,685,609,5,76
7669,77,563,6,-486
7670,135,871,2,1006
7671,62,271,6,-209
7672,507,482,6,25
7673,53,310,2,363
7674,724,953,9,-229
7675,404,81,10,323
7676,572,945,7,-373
7677,819,199,7,620
7678,691,60,4,751
7679,687,788,5,-101
7680,851,875,9,-24
7681,102,522,7,-420
7682,722,440,1,1162
7683,337,777,6,-440
7684,627,724,1,1351
7685,468,705,9,-237
7686,153,261,2,414
7687,173,677,3,850
7688,381,218,5,163
7689,513,100,3,613
7690,840,76,5,764
7691,126,580,1,706
7692,188,482,4,670
7693,383,350,5,33
7694,189,836,3,1025
7695,525,870,3,1395
7696,590,667,5,-77
7697,677,444,1,1121
7698,328,837,8,-509
7699,285,556,1,841
7700,588,808,6,-220
7701,554,517,4,1071
7702,803,634,8,169
7703,7,16,10,-9
7704,429,23,9,406
7705,33,217,5,-184
7706,418,523,3,941
7707,842,894,1,1736
7708,534,130,4,664
7709,404,97,9,307
7710,18,559,9,-541
7711,576,140,6,436
7712,691,570,4,1261
7713,686,386,3,1072
7714,255,664,6,-409
7715,806,331,2,1137
7716,509,919,9,-410
7717,644,863,6,-219
7718,618,953,6,-335
7719,743,762,9,-19
7720,560,587,5,-27
7721,12,883,5,-871
7722,709,578,3,1287
7723,181,36,1,217
7724,287,311,1,598
7725,428,269,1,697
7726,584,169,6,415
7727,567,71,3,638
7728,43,457,10,-414
7729,695,977,7,-282
7730,530,178,4,708
7731,639,741,2,1380
7732,49,387,10,-338
7733,34,104,3,138
7734,195,454,8,-259
7735,149,468,2,617
7736,17,42,2,59
7737,361,626,8,-265
7738,882,954,6,-72
7739,231,867,3,1098
7740,604,646,6,-42
7741,477,147,9,330
7742,510,283,5,227
7743,361,359,3,720
7744,487,131,2,618
7745,934,567,4,1501
7746,762,450,10,312
7747,23,308,6,-285
7748,110,769,9,-659
7749,43,15,6,28
7750,194,40,4,234
7751,910,737,8,173
7752,652,325,2,977
7753,546,989,10,-443
7754,932,291,4,1223
7755,484,378,2,862
7756,246,185,7,61
7757,339,516,6,-177
7758,317,860,2,1177
7759,35,624,4,659
7760,565,445,6,120
7761,643,671,8,-28
7762,112,528,6,-416
7763,590,572,3,1162
7764,27,461,4,488
7765,806,425,7,381
7766,110,157,10,-47
7767,680,198,1,878
7768,286,282,8,4
7769,907,302,5,605
7770,292,639,1,931
7771,515,567,9,-52
7772,237,532,1,769
7773,964,796,1,1760
7774,434,471,6,-37
7775,608,870,10,-262
7776,763,77,7,686
7777,308,299,3,607
7778,451,989,3,1440
7779,411,902,4,1313
7780,941,593,10,348
7781,811,227,7,584
7782,632,159,2,791
7783,432,41,7,391
7784,748,111,2,859
7785,358,252,6,106
7786,272,816,8,-544
7787,129,895,6,-766
7788,123,764,9,-641
7789,735,683,8,52
7790,907,341,9,566
7791,952,890,7,62
7792,881,78,6,803
7793,836,461,3,1297
7794,641,521,1,1162
7795,561,223,9,338
7796,450,197,1,647
7797,595,287,1,882
7798,118,778,4,896
7799,439,849,6,-410
7800,973,929,5,44
7801,451,59,10,392
7802,3,431,10,-428
7803,587,249,4,836
7804,296,409,10,-113
7805,846,937,3,1783
7806,202,835,8,-633
7807,871,958,7,-87
7808,991,813,10,178
7809,150,647,6,-497
7810,344,245,6,99
7811,938,85,5,853
7812,320,343,6,-23
7813,141,876,2,1017
7814,742,883,4,1625
7815,905,637,6,268
7816,390,989,1,1379
7817,79,802,8,-723
7818,233,314,2,547
7819,234,505,9,-271
7820,918,360,4,1278
7821,379,183,2,562
7822,81,722,5,-641
7823,916,50,9,866
7824,115,404,10,-289
7825,767,725,9,42
7826,384,264,4,648
7827,57,482,1,539
7828,969,164,9,805
7829,689,762,2,1451
7830,362,988,8,-626
7831,418,167,9,251
7832,134,548,5,-414
7833,439,43,2,482
7834,256,961,7,-705
7835,475,83,4,558
7836,557,1,5,556
7837,760,190,8,570
7838,451,19,1,470
7839,872,175,6,697
7840,887,874,5,13
7841,325,527,6,-202
7842,409,185,3,594
7843,926,365,8,561
7844,375,394,10,-19
7845,380,737,8,-357
7846,454,625,3,1079
7847,931,427,2,1358
7848,970,662,6,308
7849,113,928,2,1041
7850,300,62,2,362
7851,478,795,8,-317
7852,104,42,2,146
7853,745,216,3,961
7854,262,700,2,962
7855,905,564,6,341
7856,527,48,6,479
7857,165,172,8,-7
7858,425,134,5,291
7859,278,3,9,275
7860,17,374,6,-357
7861,537,490,1,1027
7862,892,367,10,525
7863,47,608,4,655
7864,941,683,4,1624
7865,828,263,3,1091
7866,972,415,1,1387
7867,554,322,1,876
7868,411,500,1,911
7869,922,831,4,1753
7870,184,290,1,474
7871,778,451,8,327
7872,50,339,10,-289
7873,112,345,5,-233
7874,586,36,2,622
7875,942,858,10,84
7876,260,398,7,-138
7877,814,888,8,-74
7878,852,162,4,1014
7879,200,766,5,-566
7880,969,368,5,601
7881,648,170,9,478
7882,939,647,10,292
7883,64,566,4,630
7884,4,225,2,229
7885,288,594,5,-306
7886,292,805,8,-513
7887,536,212,5,324
7888,983,326,4,1309
7889,20,567,8,-547
7890,878,650,6,228
7891,888,350,9,538
7892,25,80,9,-55
7893,355,758,4,1113
7894,972,997,6,-25
7895,73,963,9,-890
7896,884,654,4,1538
7897,71,149,2,220
7898,433,576,8,-143
7899,89,848,4,937
7900,970,807,6,163
7901,345,601,4,946
7902,675,292,7,383
7903,153,244,4,397
7904,559,675,3,1234
7905,110,478,5,-368
7906,984,478,5,506
7907,7,777,6,-770
7908,198,220,4,418
7909,200,330,1,530
7910,466,754,1,1220
7911,421,155,9,266
7912,746,772,1,1518
7913,398,792,9,-394
7914,751,825,9,-74
7915,310,31,1,341
7916,29,411,8,-382
7917,208,460,5,-252
7918,645,185,5,460
7919,572,133,7,439
7920,180,763,9,-583
7921,33,768,7,-735
7922,691,219,9,472
7923,490,116,1,606
7924,417,935,2,1352
7925,855,712,1,1567
7926,520,256,8,264
7927,775,661,1,1436
7928,883,221,6,662
7929,309,477,8,-168
7930,319,276,6,43
7931,685,955,1,1640
7932,396,365,1,761
7933,343,459,7,-116
7934,616,252,6,364
7935,36,891,8,-855
7936,98,145,9,-47
7937,498,373,1,871
7938,638,790,6,-152
7939,281,711,7,-430
7940,884,86,6,798
7941,80,692,4,772
7942,307,366,2,673
7943,679,39,10,640
7944,66,959,1,1025
7945,267,670,7,-403
7946,502,793,7,-291
7947,330,770,5,-440
7948,332,129,8,203
7949,666,323,5,343
7950,866,735,5,131
7951,377,878,7,-501
7952,258,277,5,-19
7953,654,916,4,1570
7954,909,98,10,811
7955,48,855,8,-807
7956,909,909,1,1818
7957,104,433,2,537
7958,574,661,5,-87
7959,616,132,4,748
7960,259,860,7,-601
7961,918,67,10,851
7962,475,355,5,120
7963,872,259,8,613
7964,782,220,1,1002
7965,182,502,4,684
7966,612,923,3,1535
7967,23,750,10,-727
7968,714,200,1,914
7969,299,934,8,-635
7970,850,378,10,472
7971,313,96,7,217
7972,62,125,10,-63
7973,378,860,5,-482
7974,772,43,8,729
7975,277,757,10,-480
7976,632,956,7,-324
7977,842,875,6,-33
7978,89,205,7,-116
7979,715,991,3,1706
7980,532,704,7,-172
7981,889,25,2,914
7982,347,37,6,310
7983,703,730,5,-27
7984,962,306,5,656
7985,354,465,1,819
7986,527,422,10,105
7987,960,32,3,992
7988,684,682,2,1366
7989,160,890,2,1050
7990,236,966,7,-730
7991,50,107,10,-57
7992,240,817,6,-577
7993,535,18,4,553
7994,794,783,9,11
7995,940,230,7,710
7996,529,11,1,540
7997,441,291,10,150
7998,419,874,4,1293
7999,806,904,2,1710
8000,823,374,5,449
8001,496,447,10,49
8002,613,746,10,-133
8003,114,515,9,-401
8004,859,121,2,980
8005,854,785,7,69
8006,361,959,10,-598
8007,213,801,10,-588
8008,733,251,4,984
8009,280,358,2,638
8010,807,405,7,402
8011,854,800,3,1654
8012,948,49,9,899
8013,641,570,3,1211
8014,457,999,10,-542
8015,999,480,10,519
8016,677,336,7,341
8017,641,839,7,-198
8018,336,268,4,604
8019,508,973,9,-465
8020,464,725,6,-261
8021,28,804,6,-776
8022,535,564,9,-29
8023,345,422,2,767
8024,16,357,10,-341
8025,419,425,10,-6
8026,507,848,2,1355
8027,989,49,6,940
8028,136,639,5,-503
8029,506,982,1,1488
8030,829,461,8,368
8031,5,218,9,-213
8032,114,866,8,-752
8033,813,667,8,146
8034,25,901,8,-876
8035,864,377,2,1241
8036,64,876,5,-812
8037,758,407,6,351
8038,263,231,6,32
8039,284,317,5,-33
8040,205,964,1,1169
8041,676,360,7,316
8042,979,192,7,787
8043,66,583,7,-517
8044,156,341,7,-185
8045,429,102,2,531
8046,837,57,5,780
8047,207,6,7,201
8048,13,464,8,-451
8049,550,886,9,-336
8050,852,43,9,809
8051,789,36,5,753
8052,666,900,1,1566
8053,580,533,9,47
8054,251,243,7,8
8055,732,466,5,266
8056,889,755,2,1644
8057,383,729,7,-346
8058,699,70,9,629
8059,343,333,9,10
8060,622,523,2,1145
8061,779,852,2,1631
8062,135,544,6,-409
8063,333,320,6,13
8064,737,928,10,-191
8065,302,739,10,-437
8066,735,638,4,1373
8067,602,97,8,505
8068,547,65,1,612
8069,38,614,10,-576
8070,335,166,2,501
8071,257,179,1,436
8072,699,193,3,892
8073,188,446,3,634
8074,100,904,1,1004
8075,795,934,7,-139
8076,995,921,7,74
8077,406,318,6,88
8078,851,982,7,-131
8079,782,990,5,-208
8080,173,714,10,-541
8081,797,839,9,-42
8082,720,849,7,-129
8083,983,563,8,420
8084,718,124,2,842
8085,920,320,6,600
8086,515,677,10,-162
8087,367,223,5,144
8088,842,962,9,-120
8089,615,445,9,170
8090,906,844,10,62
8091,890,429,2,1319
8092,503,791,3,1294
8093,492,356,2,848
8094,389,924,7,-535
8095,234,708,6,-474
8096,790,662,4,1452
8097,923,576,3,1499
8098,95,205,6,-110
8099,960,969,3,1929
8100,85,991,2,1076
8101,793,257,5,536
8102,987,71,8,916
8103,793,695,7,98
8104,550,949,3,1499
8105,836,13,4,849
8106,915,664,8,251
8107,407,50,9,357
8108,416,890,1,1306
8109,795,101,8,694
8110,607,618,9,-11
8111,487,244,7,243
8112,658,374,6,284
8113,376,891,1,1267
8114,85,488,5,-403
8115,705,406,1,1111
8116,417,550,10,-133
8117,583,841,7,-258
8118,216,589,3,805
8119,517,502,3,1019
8120,935,146,9,789
8121,221,731,5,-510
8122,59,963,10,-904
8123,6,756,5,-750
8124,598,238,1,836
8125,13,628,10,-615
8126,621,835,9,-214
8127,218,416,8,-198
8128,770,697,2,1467
8129,110,383,9,-273
8130,549,769,6,-220
8131,24,395,5,-371
8132,139,625,2,764
8133,314,940,10,-626
8134,100,696,9,-596
8135,461,589,8,-128
8136,356,482,8,-126
8137,637,902,7,-265
8138,340,577,8,-237
8139,818,855,7,-37
8140,118,321,9,-203
8141,313,453,4,766
8142,651,866,1,1517
8143,920,420,2,1340
8144,95,918,3,1013
8145,362,558,10,-196
8146,476,198,3,674
8147,820,855,7,-35
8148,700,489,8,211
8149,425,885,5,-460
8150,728,952,7,-224
8151,898,936,9,-38
8152,839,273,4,1112
8153,944,368,8,576
8154,955,929,6,26
8155,852,763,3,1615
8156,965,796,8,169
8157,914,822,10,92
8158,605,310,10,295
8159,956,325,5,631
8160,224,962,3,1186
8161,593,80,4,673
8162,658,644,4,1302
8163,983,163,10,820
8164,110,132,6,-22
8165,519,85,5,434
8166,260,260,8,0
8167,585,422,1,1007
8168,932,785,6,147
8169,913,510,8,403
8170,259,610,2,869
8171,849,719,5,130
8172,139,465,6,-326
8173,100,714,8,-614
8174,288,209,10,79
8175,771,421,8,350
8176,248,425,5,-177
8177,654,233,4,887
8178,200,637,7,-437
8179,364,620,10,-256
8180,840,225,5,615
8181,766,672,6,94
8182,101,247,4,348
8183,473,71,2,544
8184,499,328,10,171
8185,59,560,10,-501
8186,141,862,9,-721
8187,440,783,10,-343
8188,852,69,8,783
8189,330,949,7,-619
8190,146,386,5,-240
8191,841,545,2,1386
8192,876,237,2,1113
8193,800,90,2,890
8194,102,814,1,916
8195,788,371,8,417
8196,940,550,10,390
8197,649,392,2,1041
8198,892,382,1,1274
8199,580,653,1,1233
8200,709,332,3,1041
8201,745,539,6,206
8202,254,914,3,1168
8203,671,941,6,-270
8204,122,744,4,866
8205,935,381,3,1316
8206,157,946,4,1103
8207,92,426,8,-334
8208,188,620,10,-432
8209,799,211,9,588
8210,108,997,3,1105
8211,495,469,10,26
8212,414,162,2,576
8213,51,650,4,701
8214,557,356,5,201
8215,346,263,4,609
8216,318,6,8,312
8217,519,123,8,396
8218,252,904,5,-652
8219,238,962,10,-724
8220,497,89,1,586
8221,245,315,7,-70
8222,607,355,5,252
8223,584,937,10,-353
8224,399,242,5,157
8225,476,626,1,1102
8226,593,778,6,-185
8227,219,365,8,-146
8228,525,785,10,-260
8229,690,94,1,784
8230,489,952,4,1441
8231,43,660,10,-617
8232,388,105,5,283
8233,477,716,5,-239
8234,741,360,1,1101
8235,803,3,10,800
8236,52,835,6,-783
8237,47,531,6,-484
8238,331,394,3,725
8239,46,24,3,70
8240,941,979,3,1920
8241,842,146,9,696
8242,10,971,5,-961
8243,249,478,4,727
8244,108,648,6,-540
8245,87,942,7,-855
8246,325,3,8,322
8247,711,831,9,-120
8248,132,12,9,120
8249,73,921,6,-848
8250,52,809,1,861
8251,149,721,1,870
8252,510,560,6,-50
8253,759,639,2,1398
8254,169,431,7,-262
8255,800,141,4,941
8256,817,384,7,433
8257,873,108,10,765
8258,983,724,5,259
8259,105,982,3,1087
8260,58,928,1,986
8261,204,352,5,-148
8262,26,812,10,-786
8263,275,610,5,-335
8264,546,971,1,1517
8265,929,948,9,-19
8266,142,669,10,-527
8267,997,126,3,1123
8268,620,256,5,364
8269,41,164,1,205
8270,707,674,10,33
8271,324,632,8,-308
8272,884,163,1,1047
8273,221,704,1,925
8274,595,285,5,310
8275,440,695,4,1135
8276,142,858,8,-716
8277,731,35,4,766
8278,502,769,5,-267
8279,859,608,2,1467
8280,349,308,4,657
8281,788,492,2,1280
8282,51,60,2,111
8283,164,452,3,616
8284,548,386,4,934
8285,231,105,9,126
8286,111,175,9,-64
8287,78,511,10,-433
8288,183,870,6,-687
8289,36,447,2,483
8290,848,57,6,791
8291,954,466,1,1420
8292,153,484,6,-331
8293,843,880,10,-37
8294,811,433,10,378
8295,242,785,7,-543
8296,325,472,2,797
8297,616,799,2,1415
8298,858,177,9,681
8299,999,11,6,988
8300,563,633,5,-70
8301,423,678,2,1101
8302,620,775,2,1395
8303,520,665,4,1185
8304,529,143,9,386
8305,544,332,7,212
8306,927,431,8,496
8307,447,432,3,879
8308,212,421,9,-209
8309,539,725,7,-186
8310,122,264,8,-142
8311,286,618,7,-332
8312,765,549,4,1314
8313,546,101,2,647
8314,247,98,7,149
8315,421,231,4,652
8316,4,908,7,-904
8317,597,491,2,1088
8318,582,13,4,595
8319,250,24,6,226
8320,129,807,9,-678
8321,632,267,10,365
8322,469,228,6,241
8323,437,962,9,-525
8324,839,585,8,254
8325,264,628,10,-364
8326,280,344,1,624
8327,409,363,9,46
8328,201,869,10,-668
8329,314,770,8,-456
8330,492,172,6,320
8331,781,488,7,293
8332,892,836,5,56
8333,990,95,2,1085
8334,523,383,2,906
8335,495,525,2,1020
8336,50,398,6,-348
8337,61,492,10,-431
8338,534,666,8,-132
8339,194,845,7,-651
8340,898,324,9,574
8341,213,292,8,-79
8342,753,252,10,501
8343,76,369,8,-293
8344,982,649,7,333
8345,902,810,2,1712
8346,674,771,9,-97
8347,583,773,1,1356
8348,342,670,3,1012
8349,624,513,6,111
8350,845,17,5,828
8351,320,441,1,761
8352,653,870,1,1523
8353,978,17,2,995
8354,639,693,9,-54
8355,573,190,6,383
8356,979,358,9,621
8357,627,416,9,211
8358,984,152,3,1136
8359,642,6,9,636
8360,446,916,9,-470
8361,614,944,5,-330
8362,981,130,9,851
8363,5,547,4,552
8364,181,646,1,827
8365,747,647,1,1394
8366,450,469,3,919
8367,532,894,2,1426
8368,492,920,1,1412
8369,5,116,10,-111
8370,450,47,2,497
8371,305,421,2,726
8372,539,829,9,-290
8373,762,543,5,219
8374,167,148,7,19
8375,325,559,8,-234
8376,169,102,10,67
8377,597,308,5,289
8378,662,710,8,-48
8379,168,268,10,-100
8380,703,875,2,1578
8381,226,90,7,136
8382,729,363,2,1092
8383,957,316,8,641
8384,283,14,7,269
8385,592,689,8,-97
8386,967,187,7,780
8387,846,336,8,510
8388,903,243,8,660
8389,792,719,1,1511
8390,821,473,10,348
8391,660,447,7,213
8392,59,147,6,-88
8393,826,777,5,49
8394,946,954,8,-8
8395,604,556,5,48
8396,874,204,6,670
8397,77,592,8,-515
8398,367,141,5,226
8399,25,290,2,315
8400,571,6,6,565
8401,757,620,8,137
8402,634,784,1,1418
8403,380,776,1,1156
8404,747,973,9,-226
8405,96,869,9,-773
8406,705,743,8,-38
8407,107,945,8,-838
8408,332,390,8,-58
8409,197,599,6,-402
8410,265,825,3,1090
8411,521,534,7,-13
8412,854,483,7,371
8413,852,923,1,1775
8414,889,6,9,883
8415,379,463,9,-84
8416,388,534,7,-146
8417,194,593,3,787
8418,510,393,7,117
8419,109,174,5,-65
8420,940,415,8,525
8421,821,853,9,-32
8422,212,141,5,71
8423,613,504,10,109
8424,975,302,5,673
8425,815,425,4,1240
8426,531,431,10,100
8427,724,530,1,1254
8428,51,935,8,-884
8429,917,898,10,19
8430,58,877,9,-819
8431,952,682,10,270
8432,995,135,2,1130
8433,608,314,7,294
8434,444,990,3,1434
8435,515,168,9,347
8436,434,534,3,968
8437,820,650,3,1470
8438,701,203,6,498
8439,536,939,1,1475
8440,862,907,1,1769
8441,870,488,2,1358
8442,328,558,1,886
8443,646,715,10,-69
8444,891,297,9,594
8445,547,65,2,612
8446,114,569,3,683
8447,381,935,9,-554
8448,921,529,8,392
8449,184,175,6,9
8450,535,614,4,1149
8451,286,475,1,761
8452,690,390,7,300
8453,832,104,5,728
8454,401,669,10,-268
8455,245,731,4,976
8456,665,773,1,1438
8457,87,902,3,989
8458,301,645,10,-344
8459,515,366,9,149
8460,78,721,4,799
8461,733,888,1,1621
8462,273,932,9,-659
8463,594,303,1,897
8464,464,555,9,-91
8465,931,238,3,1169
8466,662,36,8,626
8467,762,805,8,-43
8468,657,365,8,292
8469,925,739,5,186
8470,146,524,4,670
8471,463,611,4,1074
8472,10,857,8,-847
8473,335,341,5,-6
8474,796,262,1,1058
8475,736,390,2,1126
8476,275,836,4,1111
8477,693,132,10,561
8478,873,558,8,315
8479,829,403,10,426
8480,331,825,1,1156
8481,679,419,1,1098
8482,408,694,7,-286
8483,664,842,9,-178
8484,501,604,8,-103
8485,218,165,3,383
8486,452,215,2,667
8487,476,564,10,-88
8488,555,554,3,1109
8489,900,30,9,870
8490,251,468,3,719
8491,875,878,5,-3
8492,462,957,3,1419
8493,167,198,2,365
8494,844,753,4,1597
8495,601,627,10,-26
8496,151,92,3,243
8497,302,351,2,653
8498,192,102,8,90
8499,158,954,6,-796
8500,512,369,2,881
8501,849,422,5,427
8502,472,754,5,-282
8503,747,914,7,-167
8504,977,336,3,1313
8505,263,568,9,-305
8506,29,311,7,-282
8507,485,694,10,-209
8508,22,189,5,-167
8509,457,251,4,708
8510,71,708,4,779
8511,387,724,9,-337
8512,96,503,9,-407
8513,120,773,2,893
8514,75,746,9,-671
8515,960,381,1,1341
8516,656,278,2,934
8517,367,769,6,-402
8518,652,985,3,1637
8519,222,4,8,218
8520,194,192,2,386
8521,657,819,8,-162
8522,737,303,2,1040
8523,171,780,9,-609
8524,329,774,6,-445
8525,226,755,3,981
8526,21,904,10,-883
8527,233,479,10,-246
8528,468,419,5,49
8529,147,341,9,-194
8530,570,108,6,462
8531,105,321,2,426
8532,770,380,3,1150
8533,265,917,8,-652
8534,204,748,6,-544
8535,559,68,5,491
8536,987,483,9,504
8537,171,727,1,898
8538,373,82,3,455
8539,672,718,7,-46
8540,897,145,7,752
8541,198,926,7,-728
8542,34,876,2,910
8543,722,162,3,884
8544,967,691,6,276
8545,335,167,2,502
8546,872,298,5,574
8547,655,628,9,27
8548,914,2,1,916
8549,952,292,5,660
8550,819,416,5,403
8551,693,1,3,694
8552,367,59,7,308
8553,999,57,6,942
8554,790,657,1,1447
8555,293,561,1,854
8556,940,326,5,614
8557,396,188,7,208
8558,901,830,2,1731
8559,554,617,9,-63
8560,723,330,4,1053
8561,998,815,4,1813
8562,486,662,6,-176
8563,904,215,10,689
8564,681,474,3,1155
8565,750,321,9,429
8566,291,317,5,-26
8567,715,278,3,993
8568,850,893,2,1743
8569,831,611,9,220
8570,891,81,4,972
8571,976,210,8,766
8572,39,487,1,526
8573,283,597,8,-314
8574,736,585,10,151
8575,368,447,1,815
8576,421,730,1,1151
8577,3,793,10,-790
8578,91,179,10,-88
8579,121,372,9,-251
8580,475,772,3,1247
8581,680,240,7,440
8582,748,169,9,579
8583,366,544,2,910
8584,961,662,5,299
8585,761,396,7,365
8586,969,13,3,982
8587,994,909,6,85
8588,310,704,1,1014
8589,189,416,2,605
8590,772,526,9,246
8591,670,378,3,1048
8592,15,827,5,-812
8593,442,891,4,1333
8594,839,566,6,273
8595,773,79,6,694
8596,919,555,3,1474
8597,250,388,1,638
8598,661,294,7,367
8599,818,734,7,84
8600,586,843,1,1429
8601,722,186,8,536
8602,404,127,6,277
8603,575,214,3,789
8604,848,742,2,1590
8605,498,616,9,-118
8606,297,248,2,545
8607,144,682,2,826
8608,792,673,1,1465
8609,433,67,3,500
8610,976,442,6,534
8611,385,595,6,-210
8612,389,151,1,540
8613,866,960,8,-94
8614,843,489,4,1332
8615,35,145,5,-110
8616,538,237,10,301
8617,762,595,7,167
8618,637,462,1,1099
8619,735,999,10,-264
8620,823,915,9,-92
8621,349,55,8,294
8622,983,213,5,770
8623,48,804,3,852
8624,150,75,7,75
8625,721,432,1,1153
8626,333,510,10,-177
8627,484,76,7,408
8628,49,769,5,-720
8629,926,995,6,-69
8630,932,114,3,1046
8631,848,804,9,44
8632,961,811,2,1772
8633,282,544,8,-262
8634,414,947,8,-533
8635,733,933,4,1666
8636,379,651,10,-272
8637,627,348,6,279
8638,628,970,8,-342
8639,599,476,4,1075
8640,296,314,8,-18
8641,159,523,2,682
8642,65,1,1,66
8643,687,683,7,4
8644,592,115,5,477
8645,358,561,7,-203
8646,213,362,2,575
8647,132,209,2,341
8648,554,318,10,236
8649,862,456,9,406
8650,823,520,1,1343
8651,18,501,5,-483
8652,111,349,10,-238
8653,621,969,4,1590
8654,618,561,2,1179
8655,389,469,2,858
8656,570,98,8,472
8657,574,101,2,675
8658,294,509,4,803
8659,872,994,2,1866
8660,404,43,9,361
8661,397,134,6,263
8662,858,117,7,741
8663,848,445,1,1293
8664,317,338,10,-21
8665,967,988,1,1955
8666,115,323,8,-208
8667,29,689,2,718
8668,635,882,6,-247
8669,398,160,10,238
8670,903,858,5,45
8671,90,945,7,-855
8672,731,661,6,70
8673,654,362,3,1016
8674,503,33,4,536
8675,958,82,9,876
8676,158,191,3,349
8677,328,584,1,912
8678,723,729,2,1452
8679,96,200,6,-104
8680,605,55,4,660
8681,337,855,5,-518
8682,596,916,4,1512
8683,347,465,5,-118
8684,445,74,7,371
8685,262,824,4,1086
8686,162,751,9,-589
8687,536,723,7,-187
8688,574,716,1,1290
8689,821,988,2,1809
8690,508,325,3,833
8691,779,741,9,38
8692,641,579,6,62
