p,q,f,out
824,886,2,1710
981,179,8,1160
985,82,8,1067
662,621,5,1283
764,429,8,1193
430,168,9,598
213,741,10,954
352,969,10,1321
996,970,8,1966
325,232,3,557
234,217,10,451
4,408,9,412
89,633,10,722
389,965,7,1354
755,755,5,1510
594,163,4,757
19,78,3,97
159,428,4,587
325,151,2,476
878,455,10,1333
856,322,7,1178
627,60,1,687
752,717,9,1469
502,123,10,625
320,945,2,1265
678,204,10,882
781,359,9,1140
492,241,3,733
565,451,6,1016
155,723,6,878
405,223,7,628
299,548,8,847
947,686,9,1633
420,13,4,433
650,930,2,1580
833,887,6,1720
977,612,9,1589
255,67,7,322
100,401,5,501
363,502,6,865
836,897,2,1733
619,129,10,748
598,392,4,990
377,325,9,702
185,755,7,940
166,217,1,383
242,125,6,367
680,37,7,717
556,569,3,1125
396,865,5,1261
414,904,8,1318
419,72,5,491
671,235,7,906
738,20,8,758
993,529,2,1522
704,375,1,1079
38,958,1,996
313,857,1,1170
102,188,6,290
813,854,8,1667
709,884,6,1593
932,205,7,1137
451,314,6,765
387,252,1,639
853,621,1,1474
168,254,5,422
542,11,9,553
41,158,7,199
412,555,2,967
990,749,2,1739
52,290,4,342
274,914,2,1188
123,673,8,796
480,694,2,1174
412,458,4,870
749,378,5,1127
99,649,10,748
205,967,7,1172
735,92,9,827
698,358,9,1056
895,164,8,1059
566,257,5,823
136,888,7,1024
517,976,9,1493
278,863,1,1141
788,957,8,1745
267,526,9,793
503,36,6,539
461,227,2,688
609,598,8,1207
315,538,5,853
782,489,8,1271
803,302,2,1105
694,149,8,843
498,490,9,988
179,77,7,256
684,551,8,1235
994,551,4,1545
368,66,5,434
52,444,6,496
847,929,5,1776
135,995,3,1130
191,338,5,529
892,456,10,1348
238,164,5,402
530,648,9,1178
609,988,3,1597
684,213,10,897
943,847,7,1790
892,763,3,1655
109,932,4,1041
954,735,6,1689
730,443,4,1173
389,775,1,1164
192,770,8,962
555,779,6,1334
959,122,10,1081
324,567,2,891
914,684,1,1598
783,236,8,1019
845,859,10,1704
437,89,5,526
346,218,6,564
674,808,1,1482
782,902,9,1684
79,300,5,379
92,982,6,1074
20,948,5,968
155,530,2,685
115,265,5,380
543,746,4,1289
396,722,10,1118
704,562,1,1266
350,79,8,429
798,374,5,1172
616,333,4,949
461,54,4,515
983,440,8,1423
767,165,6,932
962,76,3,1038
313,436,4,749
441,588,10,1029
70,749,1,819
631,313,2,944
435,720,9,1155
294,821,9,1115
303,412,9,715
36,252,10,288
35,240,2,275
281,430,4,711
502,679,5,1181
625,890,6,1515
556,894,8,1450
695,579,6,1274
801,390,1,1191
776,903,9,1679
906,876,10,1782
323,201,2,524
922,561,10,1483
741,311,10,1052
493,708,7,1201
730,410,5,1140
422,902,4,1324
816,569,5,1385
547,676,2,1223
987,5,8,992
101,994,5,1095
399,323,7,722
426,368,1,794
811,836,7,1647
793,544,7,1337
284,878,6,1162
18,553,5,571
79,895,2,974
99,761,1,860
372,879,2,1251
434,759,8,1193
96,514,8,610
689,416,9,1105
69,700,8,769
838,281,8,1119
180,785,2,965
578,780,10,1358
215,501,2,716
960,344,2,1304
302,119,7,421
278,477,5,755
17,606,10,623
630,529,7,1159
202,463,3,665
539,626,10,1165
707,105,3,812
973,258,4,1231
966,307,10,1273
795,469,4,1264
989,769,9,1758
508,546,10,1054
358,726,5,1084
395,479,2,874
184,94,4,278
904,605,4,1509
827,857,4,1684
17,628,4,645
650,845,7,1495
649,363,7,1012
260,997,8,1257
419,120,1,539
584,365,3,949
850,426,7,1276
360,105,7,465
643,103,7,746
106,157,6,263
721,346,4,1067
896,514,1,1410
840,747,5,1587
536,404,6,940
384,854,8,1238
722,29,8,751
153,104,4,257
713,50,4,763
152,160,3,312
418,323,4,741
415,509,3,924
213,509,9,722
845,579,10,1424
902,556,5,1458
39,18,7,57
734,232,7,966
835,66,3,901
517,851,1,1368
175,862,4,1037
806,906,3,1712
509,956,1,1465
760,307,10,1067
417,964,9,1381
946,975,3,1921
452,165,8,617
597,279,2,876
389,468,4,857
12,45,1,57
563,358,1,921
674,939,2,1613
547,141,3,688
353,795,9,1148
432,116,9,548
249,56,7,305
31,66,3,97
872,796,6,1668
188,528,8,716
384,103,3,487
675,732,9,1407
712,732,5,1444
473,661,1,1134
312,839,2,1151
825,452,9,1277
949,529,9,1478
895,778,3,1673
329,615,7,944
474,48,6,522
664,573,1,1237
688,592,6,1280
342,320,10,662
222,866,9,1088
167,672,7,839
448,496,7,944
119,263,1,382
622,943,5,1565
689,557,2,1246
916,101,10,1017
87,177,7,264
329,238,1,567
534,472,6,1006
156,105,4,261
177,804,6,981
163,836,6,999
290,406,10,696
284,864,10,1148
373,212,6,585
385,36,10,421
474,607,5,1081
922,370,7,1292
825,532,1,1357
313,993,8,1306
527,457,10,984
908,823,10,1731
843,718,2,1561
826,207,5,1033
559,572,6,1131
830,515,6,1345
233,423,4,656
991,319,8,1310
146,607,7,753
810,784,6,1594
984,342,1,1326
197,979,7,1176
149,792,7,941
457,759,6,1216
372,251,5,623
155,875,9,1030
451,103,8,554
807,290,10,1097
464,131,2,595
718,84,5,802
930,16,9,946
865,268,8,1133
373,813,8,1186
901,248,4,1149
946,665,6,1611
126,570,4,696
53,921,2,974
586,472,5,1058
568,755,1,1323
849,764,10,1613
348,31,7,379
840,538,5,1378
586,540,7,1126
300,244,7,544
89,804,1,893
373,955,2,1328
632,589,9,1221
168,733,2,901
332,30,10,362
439,206,4,645
691,553,10,1244
165,421,6,586
579,96,5,675
289,110,2,399
402,729,3,1131
929,303,8,1232
322,478,6,800
135,117,9,252
559,495,4,1054
490,468,6,958
609,331,6,940
841,128,10,969
806,470,5,1276
956,164,4,1120
341,532,6,873
289,739,3,1028
690,870,4,1560
912,634,10,1546
785,650,8,1435
251,105,10,356
994,28,10,1022
970,615,1,1585
609,46,4,655
819,835,6,1654
943,397,10,1340
263,591,3,854
598,25,7,623
789,147,8,936
514,336,2,850
274,536,1,810
427,168,3,595
829,997,10,1826
572,301,8,873
152,158,2,310
439,589,8,1028
992,792,8,1784
66,559,6,625
9,643,8,652
355,639,10,994
189,469,10,658
217,656,1,873
327,844,7,1171
172,780,6,952
210,262,2,472
970,209,3,1179
134,327,8,461
995,880,8,1875
94,239,7,333
273,341,6,614
669,129,10,798
32,371,7,403
713,471,2,1184
477,763,3,1240
498,43,1,541
584,813,3,1397
685,441,9,1126
426,344,5,770
847,478,4,1325
371,424,5,795
387,905,8,1292
892,765,3,1657
725,687,2,1412
898,799,2,1697
529,317,5,846
513,953,3,1466
85,402,8,487
550,931,5,1481
506,871,7,1377
444,625,6,1069
755,395,9,1150
258,491,10,749
746,200,10,946
361,415,4,776
780,194,8,974
609,195,4,804
151,914,5,1065
107,849,8,956
823,929,6,1752
91,311,2,402
312,454,7,766
339,865,7,1204
505,153,8,658
135,964,3,1099
994,400,4,1394
961,104,9,1065
516,677,7,1193
983,161,1,1144
119,909,1,1028
310,665,9,975
24,899,10,923
34,248,1,282
378,728,9,1106
119,417,8,536
482,879,10,1361
847,298,7,1145
42,647,3,689
699,950,6,1649
965,52,2,1017
908,821,2,1729
346,900,9,1246
875,716,1,1591
161,145,8,306
565,25,7,590
230,658,10,888
702,279,1,981
281,626,9,907
646,996,8,1642
981,19,7,1000
96,618,4,714
333,648,10,981
452,619,6,1071
595,106,6,701
588,147,4,735
405,540,10,945
845,604,3,1449
758,177,1,935
901,776,8,1677
661,254,9,915
118,388,6,506
462,446,7,908
340,67,4,407
713,878,3,1591
919,805,3,1724
130,850,10,980
742,791,7,1533
876,210,8,1086
770,128,8,898
50,518,9,568
259,629,4,888
430,942,3,1372
91,504,1,595
670,154,7,824
258,325,5,583
288,414,1,702
822,381,8,1203
825,514,3,1339
177,365,10,542
713,986,2,1699
135,428,6,563
452,330,9,782
842,185,8,1027
698,338,1,1036
402,778,9,1180
142,432,2,574
638,494,1,1132
271,888,3,1159
305,144,7,449
620,321,6,941
863,258,10,1121
167,236,9,403
758,531,6,1289
729,329,8,1058
660,204,4,864
488,991,5,1479
582,137,1,719
864,38,10,902
409,912,10,1321
812,821,5,1633
918,843,6,1761
579,785,3,1364
758,23,9,781
87,145,6,232
159,979,7,1138
816,761,5,1577
419,705,6,1124
247,685,8,932
543,245,10,788
691,941,10,1632
134,44,10,178
295,444,8,739
110,888,8,998
32,381,4,413
523,669,8,1192
386,838,1,1224
347,600,9,947
512,797,6,1309
568,658,10,1226
58,701,5,759
506,353,7,859
786,812,3,1598
954,837,5,1791
569,404,10,973
349,150,4,499
821,153,1,974
430,745,1,1175
418,696,9,1114
669,988,9,1657
768,270,9,1038
350,406,9,756
64,809,9,873
135,979,3,1114
845,528,7,1373
54,636,9,690
22,287,5,309
98,693,6,791
968,167,1,1135
882,528,8,1410
870,312,3,1182
204,679,3,883
15,746,3,761
730,158,10,888
785,268,2,1053
93,415,10,508
727,474,5,1201
412,165,10,577
31,78,9,109
902,871,3,1773
367,179,6,546
76,459,3,535
132,868,4,1000
823,628,7,1451
536,52,5,588
95,400,7,495
364,149,3,513
575,751,3,1326
538,17,7,555
272,642,10,914
117,88,10,205
222,630,7,852
229,173,1,402
385,638,3,1023
419,396,10,815
611,375,8,986
525,532,10,1057
953,437,7,1390
994,373,9,1367
207,758,5,965
314,187,6,501
438,362,3,800
615,43,4,658
280,314,9,594
239,675,9,914
919,397,8,1316
721,606,3,1327
862,620,10,1482
431,206,7,637
266,777,3,1043
224,728,9,952
215,784,9,999
11,411,3,422
922,752,3,1674
124,304,1,428
544,364,10,908
354,618,10,972
628,546,7,1174
472,822,5,1294
59,394,4,453
607,680,9,1287
148,15,3,163
940,841,8,1781
836,320,7,1156
120,908,9,1028
198,390,4,588
743,935,8,1678
671,309,3,980
368,150,6,518
480,635,3,1115
332,749,9,1081
528,266,3,794
172,167,7,339
195,664,2,859
576,356,3,932
831,845,7,1676
53,358,9,411
72,482,6,554
633,311,4,944
10,322,2,332
59,237,2,296
597,359,9,956
871,755,4,1626
828,536,8,1364
208,133,1,341
743,543,1,1286
839,735,4,1574
138,330,6,468
333,60,9,393
474,500,10,974
293,319,6,612
946,380,1,1326
205,843,3,1048
215,797,4,1012
636,492,9,1128
854,125,10,979
527,791,7,1318
943,799,4,1742
319,338,4,657
44,604,1,648
813,702,1,1515
656,302,9,958
243,993,9,1236
355,357,3,712
602,503,5,1105
827,417,1,1244
855,742,4,1597
542,204,5,746
747,684,5,1431
293,729,4,1022
60,307,5,367
106,573,6,679
543,910,7,1453
88,702,10,790
702,711,3,1413
806,7,9,813
79,665,1,744
840,78,5,918
990,816,4,1806
825,543,2,1368
414,360,8,774
403,141,8,544
495,176,6,671
256,895,8,1151
288,39,3,327
357,742,7,1099
265,896,9,1161
613,173,10,786
351,437,4,788
528,436,3,964
526,300,7,826
35,523,9,558
897,467,3,1364
615,424,9,1039
981,157,5,1138
360,4,6,364
17,792,7,809
911,304,6,1215
126,618,5,744
90,854,4,944
760,502,3,1262
719,683,1,1402
666,119,8,785
674,456,8,1130
353,701,5,1054
125,516,3,641
984,241,1,1225
203,791,1,994
690,889,10,1579
189,750,5,939
846,206,10,1052
596,257,10,853
835,135,2,970
329,224,5,553
311,635,9,946
471,859,7,1330
640,264,7,904
779,288,5,1067
628,384,4,1012
769,163,7,932
166,244,8,410
744,213,3,957
769,256,9,1025
408,278,8,686
802,292,9,1094
284,458,7,742
256,620,1,876
395,176,6,571
79,996,4,1075
352,124,5,476
426,355,10,781
982,614,9,1596
117,330,7,447
814,230,5,1044
260,42,4,302
336,875,1,1211
54,618,2,672
286,717,9,1003
825,741,1,1566
603,833,3,1436
347,244,8,591
17,865,4,882
449,33,1,482
304,813,10,1117
430,652,4,1082
615,768,7,1383
576,286,3,862
253,265,8,518
417,324,4,741
955,285,1,1240
530,457,8,987
606,453,9,1059
123,700,7,823
630,238,5,868
803,980,3,1783
698,414,9,1112
252,335,3,587
491,619,6,1110
946,993,4,1939
895,857,8,1752
859,42,5,901
620,643,3,1263
908,806,9,1714
174,522,10,696
886,190,9,1076
380,484,3,864
895,1,8,896
323,496,6,819
898,674,4,1572
267,949,4,1216
910,930,7,1840
438,248,6,686
131,872,6,1003
488,521,3,1009
774,810,7,1584
903,209,3,1112
481,344,7,825
380,522,7,902
360,892,8,1252
113,643,5,756
388,174,1,562
836,465,8,1301
84,827,3,911
75,611,4,686
522,842,5,1364
171,862,5,1033
772,196,5,968
296,664,10,960
10,931,8,941
407,456,10,863
919,584,2,1503
137,823,8,960
559,396,5,955
13,659,6,672
136,517,8,653
369,194,2,563
904,51,7,955
539,628,6,1167
640,835,7,1475
918,89,1,1007
790,986,8,1776
230,99,3,329
846,517,8,1363
223,457,10,680
58,185,2,243
85,297,6,382
476,889,9,1365
210,541,7,751
673,697,5,1370
623,51,9,674
247,893,3,1140
965,114,5,1079
980,59,9,1039
866,559,2,1425
279,829,10,1108
971,69,9,1040
964,270,5,1234
201,747,6,948
241,152,2,393
99,686,7,785
474,699,2,1173
340,935,5,1275
796,709,8,1505
389,453,10,842
471,627,6,1098
946,754,3,1700
564,953,1,1517
575,862,6,1437
389,212,10,601
660,793,2,1453
938,349,1,1287
437,355,1,792
210,270,3,480
304,399,7,703
33,737,9,770
596,50,7,646
345,327,6,672
960,15,4,975
100,439,1,539
812,319,3,1131
910,801,7,1711
151,702,6,853
17,328,9,345
259,641,9,900
508,536,7,1044
504,922,7,1426
668,114,3,782
571,611,1,1182
801,489,9,1290
754,324,6,1078
305,157,5,462
131,645,4,776
972,918,9,1890
70,232,3,302
950,760,10,1710
4,878,1,882
818,963,5,1781
581,962,4,1543
988,40,8,1028
40,731,3,771
65,930,5,995
196,856,8,1052
764,266,9,1030
31,431,6,462
115,539,9,654
315,901,8,1216
399,768,9,1167
596,836,6,1432
850,798,4,1648
340,78,10,418
535,117,10,652
692,123,4,815
730,354,4,1084
203,99,5,302
287,0,2,287
120,963,1,1083
792,584,1,1376
744,262,9,1006
100,719,4,819
902,106,3,1008
181,858,7,1039
32,394,10,426
431,629,1,1060
272,513,5,785
319,670,1,989
653,297,3,950
854,412,6,1266
526,447,8,973
938,498,4,1436
595,906,10,1501
638,754,1,1392
602,664,8,1266
98,525,2,623
989,847,3,1836
468,902,8,1370
991,453,10,1444
583,644,5,1227
800,586,6,1386
305,264,2,569
333,986,10,1319
777,748,3,1525
86,902,2,988
333,994,1,1327
744,291,3,1035
412,86,3,498
87,288,3,375
670,306,2,976
238,853,2,1091
943,369,2,1312
366,39,10,405
632,253,7,885
581,186,5,767
854,863,9,1717
275,327,7,602
545,447,8,992
274,155,9,429
827,403,2,1230
994,157,5,1151
117,467,3,584
610,43,6,653
335,161,4,496
572,204,9,776
841,212,3,1053
692,939,9,1631
392,848,1,1240
532,51,3,583
928,131,9,1059
338,653,7,991
4,606,2,610
164,437,4,601
831,826,3,1657
772,790,4,1562
388,649,9,1037
381,79,10,460
866,468,6,1334
5,718,4,723
866,89,8,955
274,114,8,388
905,815,4,1720
179,266,10,445
223,387,6,610
350,508,1,858
503,956,7,1459
911,352,6,1263
666,877,8,1543
931,222,3,1153
718,863,4,1581
725,148,7,873
677,420,2,1097
893,869,6,1762
450,78,5,528
564,767,1,1331
162,592,10,754
66,967,7,1033
369,86,3,455
700,848,10,1548
274,576,7,850
137,190,4,327
527,490,5,1017
865,501,7,1366
635,747,7,1382
110,968,4,1078
432,528,10,960
237,669,1,906
935,952,3,1887
106,923,9,1029
681,187,2,868
292,176,3,468
422,331,4,753
33,180,5,213
218,348,1,566
604,651,1,1255
306,960,5,1266
258,873,8,1131
921,301,7,1222
550,139,4,689
536,953,9,1489
401,149,4,550
297,222,2,519
500,182,4,682
900,173,7,1073
833,179,4,1012
385,337,3,722
859,776,6,1635
837,899,5,1736
561,550,9,1111
998,891,3,1889
490,209,1,699
662,131,3,793
459,330,2,789
180,273,4,453
132,391,10,523
228,722,1,950
214,365,7,579
819,475,10,1294
609,62,2,671
167,901,9,1068
604,980,7,1584
555,114,10,669
636,393,4,1029
789,460,2,1249
275,331,3,606
969,665,4,1634
687,404,3,1091
318,221,2,539
567,219,9,786
511,800,7,1311
491,715,2,1206
593,716,1,1309
116,125,2,241
329,686,3,1015
656,306,7,962
323,737,4,1060
807,973,3,1780
503,209,6,712
996,113,9,1109
103,134,3,237
540,761,7,1301
17,180,7,197
989,995,6,1984
412,968,1,1380
50,998,6,1048
856,998,6,1854
913,763,4,1676
305,346,3,651
43,649,4,692
792,893,10,1685
818,876,1,1694
336,723,1,1059
84,713,9,797
853,238,6,1091
453,574,3,1027
14,838,5,852
164,679,1,843
632,732,5,1364
124,524,8,648
177,605,5,782
183,712,8,895
547,632,2,1179
330,419,5,749
46,714,6,760
611,516,9,1127
725,547,5,1272
905,520,2,1425
889,322,9,1211
826,74,10,900
339,46,5,385
170,53,1,223
653,442,4,1095
878,428,5,1306
494,226,7,720
235,815,8,1050
414,342,10,756
477,829,5,1306
582,840,1,1422
396,197,8,593
999,600,8,1599
981,704,1,1685
235,942,8,1177
968,574,1,1542
381,989,7,1370
441,808,6,1249
595,379,8,974
809,95,4,904
927,237,7,1164
709,756,7,1465
261,843,4,1104
244,506,3,750
262,576,2,838
165,663,3,828
475,494,9,969
365,512,8,877
214,642,10,856
875,750,4,1625
99,657,9,756
393,899,2,1292
364,304,2,668
623,285,4,908
182,264,1,446
635,926,3,1561
258,968,8,1226
209,874,6,1083
885,384,8,1269
532,642,1,1174
98,244,4,342
540,3,7,543
890,33,10,923
176,529,5,705
257,12,7,269
790,407,9,1197
680,312,3,992
140,527,6,667
439,788,9,1227
815,405,9,1220
586,945,7,1531
684,631,6,1315
34,279,9,313
763,306,2,1069
952,490,2,1442
608,967,10,1575
68,526,9,594
37,831,6,868
990,667,3,1657
649,908,1,1557
253,82,5,335
818,414,10,1232
375,737,8,1112
785,770,9,1555
144,691,1,835
687,256,3,943
491,35,9,526
587,476,8,1063
525,487,7,1012
102,255,9,357
162,324,10,486
827,119,10,946
32,45,7,77
452,546,4,998
243,734,5,977
874,656,8,1530
679,930,7,1609
825,955,6,1780
523,416,9,939
220,287,10,507
582,717,8,1299
760,484,3,1244
532,428,5,960
781,826,8,1607
634,314,5,948
391,803,3,1194
248,706,9,954
818,924,9,1742
440,442,6,882
197,986,2,1183
421,634,6,1055
773,734,7,1507
85,229,9,314
722,61,8,783
863,755,7,1618
701,356,8,1057
868,501,2,1369
137,458,5,595
888,833,9,1721
625,762,2,1387
288,333,6,621
427,872,6,1299
776,436,3,1212
300,839,9,1139
405,801,9,1206
813,144,5,957
246,655,1,901
337,810,5,1147
993,252,4,1245
871,203,8,1074
551,38,6,589
120,247,5,367
686,434,1,1120
227,176,9,403
873,470,8,1343
288,682,8,970
950,527,8,1477
39,680,7,719
582,767,5,1349
166,164,4,330
639,57,1,696
961,7,2,968
52,951,6,1003
169,760,9,929
838,737,10,1575
479,799,7,1278
972,813,8,1785
565,510,9,1075
172,14,7,186
207,132,4,339
50,609,4,659
495,822,8,1317
403,958,3,1361
808,855,9,1663
642,504,3,1146
116,986,3,1102
186,18,1,204
39,133,1,172
426,559,7,985
370,680,1,1050
47,199,1,246
410,641,8,1051
195,278,6,473
709,975,2,1684
771,717,7,1488
191,868,10,1059
135,843,9,978
836,154,8,990
195,291,2,486
567,706,3,1273
677,592,8,1269
160,787,10,947
990,896,8,1886
357,568,8,925
786,341,6,1127
847,368,9,1215
397,91,6,488
768,348,6,1116
507,873,10,1380
909,622,7,1531
160,160,1,320
82,370,3,452
4,0,4,4
361,585,2,946
470,575,6,1045
517,537,3,1054
741,785,2,1526
515,921,9,1436
878,407,4,1285
635,732,6,1367
650,228,2,878
419,830,2,1249
293,210,4,503
765,170,3,935
746,791,9,1537
721,791,3,1512
989,311,10,1300
109,66,5,175
594,529,6,1123
717,344,5,1061
804,898,6,1702
938,148,4,1086
400,867,6,1267
881,684,8,1565
369,113,1,482
990,170,7,1160
492,920,9,1412
198,591,10,789
60,684,1,744
969,275,7,1244
684,357,6,1041
449,572,2,1021
876,571,7,1447
857,346,7,1203
730,164,9,894
481,52,8,533
860,347,9,1207
248,31,7,279
425,862,10,1287
663,826,2,1489
338,825,10,1163
515,578,4,1093
258,340,7,598
408,656,7,1064
338,238,2,576
703,900,10,1603
297,994,8,1291
691,486,9,1177
228,577,3,805
220,513,7,733
610,513,5,1123
704,807,7,1511
279,491,10,770
103,768,5,871
746,324,4,1070
257,528,7,785
176,53,9,229
782,694,1,1476
764,664,5,1428
441,66,7,507
837,118,3,955
214,736,1,950
631,709,7,1340
111,760,2,871
994,179,6,1173
748,340,10,1088
345,48,6,393
254,630,9,884
940,528,2,1468
578,920,7,1498
852,607,9,1459
906,855,1,1761
347,254,7,601
436,566,3,1002
952,798,4,1750
780,85,3,865
384,214,8,598
385,605,4,990
998,322,10,1320
930,942,10,1872
42,313,2,355
701,509,10,1210
428,473,9,901
819,273,6,1092
811,590,10,1401
734,500,5,1234
289,855,5,1144
921,519,3,1440
13,374,10,387
103,795,4,898
715,837,10,1552
863,60,4,923
505,134,3,639
933,758,5,1691
557,680,10,1237
434,604,1,1038
42,283,2,325
269,403,2,672
750,27,4,777
925,675,8,1600
213,428,3,641
140,401,6,541
934,683,3,1617
133,21,6,154
1,312,9,313
781,194,4,975
233,99,8,332
881,94,1,975
240,755,3,995
70,550,4,620
170,21,8,191
405,291,6,696
998,372,7,1370
81,854,10,935
342,359,10,701
91,194,7,285
409,985,5,1394
188,316,9,504
137,299,5,436
682,805,3,1487
740,911,6,1651
850,82,6,932
257,62,1,319
374,535,3,909
228,333,9,561
10,636,4,646
795,85,4,880
106,282,9,388
67,427,9,494
240,542,7,782
537,3,4,540
506,220,3,726
850,580,2,1430
774,576,8,1350
84,788,1,872
84,807,10,891
115,246,8,361
899,491,6,1390
918,984,10,1902
919,421,8,1340
772,849,4,1621
498,775,1,1273
798,411,4,1209
164,446,4,610
178,736,6,914
624,538,6,1162
137,93,7,230
350,959,7,1309
891,880,5,1771
965,400,9,1365
117,294,1,411
858,669,3,1527
780,618,8,1398
580,612,7,1192
900,753,5,1653
656,289,8,945
301,912,4,1213
525,588,1,1113
617,586,8,1203
691,761,5,1452
724,772,8,1496
619,994,2,1613
443,576,8,1019
888,599,8,1487
55,161,6,216
774,665,4,1439
903,409,2,1312
642,403,3,1045
325,961,8,1286
735,843,4,1578
303,530,8,833
321,814,3,1135
608,989,3,1597
850,394,7,1244
385,327,10,712
458,935,2,1393
297,543,4,840
167,606,2,773
273,831,10,1104
297,610,10,907
486,233,9,719
725,75,9,800
796,130,6,926
281,864,8,1145
70,975,8,1045
348,179,10,527
899,628,6,1527
581,623,10,1204
91,634,9,725
586,936,5,1522
890,365,2,1255
398,704,4,1102
370,511,1,881
418,860,4,1278
324,979,3,1303
549,185,4,734
909,837,6,1746
67,235,1,302
835,443,9,1278
797,67,8,864
42,949,9,991
191,346,6,537
573,101,7,674
854,108,4,962
280,994,4,1274
703,78,7,781
32,677,2,709
832,885,5,1717
431,579,8,1010
547,832,9,1379
727,974,4,1701
196,50,2,246
326,558,10,884
84,901,3,985
25,333,8,358
862,548,3,1410
141,420,7,561
245,666,2,911
452,42,8,494
618,668,5,1286
506,570,4,1076
71,885,3,956
732,169,10,901
208,421,10,629
906,160,5,1066
632,798,3,1430
98,54,4,152
144,946,10,1090
250,34,10,284
699,882,10,1581
128,729,10,857
53,760,2,813
215,129,7,344
802,47,8,849
401,823,6,1224
630,150,7,780
895,643,6,1538
382,970,10,1352
357,144,3,501
760,549,10,1309
875,377,2,1252
650,452,9,1102
246,969,2,1215
944,596,5,1540
101,241,1,342
200,199,7,399
981,911,2,1892
739,421,3,1160
398,544,9,942
72,901,4,973
81,865,5,946
929,878,5,1807
432,372,3,804
920,929,10,1849
49,587,7,636
144,872,3,1016
712,884,1,1596
243,131,3,374
113,773,10,886
243,952,9,1195
126,748,4,874
755,239,4,994
90,73,2,163
552,797,9,1349
794,305,6,1099
482,54,1,536
774,381,4,1155
240,638,5,878
878,140,1,1018
490,694,8,1184
279,352,6,631
283,945,7,1228
577,101,8,678
229,10,8,239
857,451,7,1308
214,824,3,1038
854,529,4,1383
366,560,8,926
886,821,2,1707
624,630,4,1254
851,98,1,949
247,279,9,526
329,511,7,840
805,371,7,1176
891,717,7,1608
584,477,7,1061
488,507,9,995
893,497,9,1390
854,110,1,964
499,963,4,1462
6,825,5,831
107,719,8,826
288,142,7,430
220,661,1,881
271,674,6,945
264,986,1,1250
689,773,4,1462
231,607,8,838
565,418,3,983
575,46,2,621
55,853,1,908
27,140,3,167
834,549,1,1383
966,589,7,1555
57,607,1,664
382,577,10,959
557,200,7,757
502,488,4,990
239,388,4,627
848,507,10,1355
956,152,2,1108
674,759,1,1433
102,385,9,487
797,156,4,953
977,911,1,1888
864,836,7,1700
654,511,1,1165
573,595,9,1168
820,655,7,1475
672,39,2,711
82,518,10,600
607,789,4,1396
14,952,10,966
987,731,9,1718
618,936,7,1554
935,834,4,1769
432,854,8,1286
785,594,3,1379
943,594,5,1537
292,981,9,1273
289,787,7,1076
538,23,1,561
537,919,6,1456
353,528,6,881
21,920,9,941
702,881,7,1583
671,645,7,1316
947,152,7,1099
686,165,5,851
695,932,1,1627
229,426,8,655
570,995,1,1565
28,685,9,713
223,356,1,579
737,333,7,1070
21,904,5,925
791,152,10,943
894,26,8,920
851,682,9,1533
620,291,10,911
404,680,3,1084
725,207,9,932
709,928,3,1637
20,208,3,228
674,151,9,825
372,324,9,696
156,177,5,333
595,422,9,1017
438,314,3,752
7,433,4,440
829,565,8,1394
572,96,4,668
321,957,1,1278
383,845,2,1228
485,447,4,932
724,342,7,1066
776,932,1,1708
949,14,10,963
9,58,8,67
171,528,8,699
879,857,10,1736
206,508,3,714
994,628,9,1622
252,681,1,933
30,463,9,493
249,339,10,588
726,269,5,995
223,394,2,617
92,88,5,180
119,42,4,161
67,637,6,704
833,684,8,1517
267,926,7,1193
256,142,3,398
539,342,7,881
48,140,7,188
343,444,7,787
227,622,2,849
8,4,10,12
380,979,8,1359
125,803,9,928
903,942,5,1845
710,418,10,1128
523,180,9,703
584,17,4,601
148,352,9,500
357,263,2,620
778,745,1,1523
351,867,3,1218
685,902,5,1587
343,837,3,1180
837,450,8,1287
871,547,2,1418
629,264,3,893
160,45,4,205
840,228,7,1068
935,935,9,1870
720,799,2,1519
692,57,10,749
602,352,3,954
897,641,3,1538
441,734,4,1175
933,506,8,1439
634,483,10,1117
396,518,1,914
752,692,5,1444
866,24,6,890
250,136,4,386
304,237,5,541
297,791,9,1088
374,936,2,1310
681,141,1,822
173,659,8,832
446,589,10,1035
300,59,7,359
770,756,7,1526
105,696,2,801
788,745,5,1533
215,734,7,949
568,329,10,897
631,968,1,1599
62,763,1,825
606,293,2,899
392,908,10,1300
868,131,4,999
250,427,6,677
198,463,6,661
127,190,1,317
827,705,9,1532
498,100,4,598
585,39,5,624
465,508,2,973
264,375,5,639
487,572,3,1059
497,670,1,1167
916,652,5,1568
755,499,8,1254
722,912,7,1634
747,86,6,833
595,399,3,994
775,885,1,1660
635,669,3,1304
135,98,2,233
77,634,5,711
2,839,2,841
1,81,6,82
278,274,7,552
390,417,6,807
239,154,5,393
436,327,10,763
668,623,1,1291
542,151,8,693
810,854,4,1664
998,737,10,1735
730,679,2,1409
783,751,3,1534
353,904,6,1257
984,472,2,1456
499,382,4,881
698,705,2,1403
723,17,3,740
870,161,1,1031
114,977,7,1091
373,568,1,941
378,258,8,636
93,407,10,500
17,74,4,91
128,667,6,795
409,562,4,971
647,676,2,1323
234,235,3,469
150,461,8,611
69,650,9,719
24,490,1,514
994,312,9,1306
277,621,9,898
822,264,3,1086
488,484,9,972
358,93,3,451
180,91,6,271
157,204,5,361
224,141,3,365
