,p,q,f,out
7535,308,486,9,-178
7536,904,632,7,272
7537,940,126,10,814
7538,838,107,7,731
7539,377,589,7,-212
7540,108,69,3,177
7541,954,718,7,236
7542,438,226,3,664
7543,804,849,3,1653
7544,477,825,9,-348
7545,455,62,10,393
7546,639,532,3,1171
7547,6,380,9,-374
7548,824,83,5,741
7549,877,914,8,-37
7550,314,60,10,254
7551,951,304,1,1255
7552,663,763,1,1426
7553,713,50,3,763
7554,519,570,9,-51
7555,434,986,3,1420
7556,94,753,7,-659
7557,660,172,10,488
7558,958,748,1,1706
7559,61,220,9,-159
7560,55,238,7,-183
7561,445,515,3,960
7562,365,766,8,-401
7563,525,933,8,-408
7564,708,416,6,292
7565,74,812,6,-738
7566,44,914,4,958
7567,844,453,7,391
7568,752,910,9,-158
7569,620,101,10,519
7570,210,90,8,120
7571,460,606,7,-146
7572,736,28,8,708
7573,433,463,5,-30
7574,518,948,5,-430
7575,799,69,10,730
7576,914,875,7,39
7577,798,240,9,558
7578,683,7,10,676
7579,347,386,1,733
7580,292,970,1,1262
7581,927,683,6,244
7582,213,724,5,-511
7583,721,149,8,572
7584,236,997,10,-761
7585,452,208,10,244
7586,994,475,3,1469
7587,408,581,1,989
7588,180,781,1,961
7589,760,770,7,-10
7590,603,500,1,1103
7591,42,827,8,-785
7592,433,43,5,390
7593,218,204,2,422
7594,572,495,3,1067
7595,116,155,9,-39
7596,739,467,8,272
7597,436,224,7,212
7598,347,240,6,107
7599,17,883,7,-866
7600,38,348,1,386
7601,589,723,9,-134
7602,893,395,3,1288
7603,217,201,7,16
7604,173,352,9,-179
7605,71,297,7,-226
7606,949,350,4,1299
7607,341,756,3,1097
7608,603,176,1,779
7609,39,346,9,-307
7610,233,454,9,-221
7611,10,965,1,975
7612,246,523,5,-277
7613,35,361,10,-326
7614,864,669,10,195
7615,693,940,1,1633
7616,593,177,9,416
7617,95,256,4,351
7618,371,955,7,-584
7619,578,732,7,-154
7620,103,783,10,-680
7621,645,100,2,745
7622,876,690,5,186
7623,303,977,4,1280
7624,815,646,2,1461
7625,81,410,9,-329
7626,382,675,7,-293
7627,471,109,6,362
7628,330,81,8,249
7629,146,746,6,-600
7630,687,145,5,542
7631,161,674,6,-513
7632,148,695,1,843
7633,800,622,9,178
7634,273,796,1,1069
7635,189,100,2,289
7636,768,122,8,646
7637,563,789,8,-226
7638,25,120,9,-95
7639,17,964,5,-947
7640,740,838,4,1578
7641,781,897,10,-116
7642,140,504,2,644
7643,267,89,5,178
7644,173,595,5,-422
7645,563,587,2,1150
7646,257,863,9,-606
7647,606,238,6,368
7648,747,742,9,5
7649,326,698,1,1024
7650,789,329,5,460
7651,1,104,2,105
7652,42,758,9,-716
7653,872,637,8,235
7654,542,816,7,-274
7655,61,184,5,-123
7656,916,487,6,429
7657,683,929,6,-246
7658,165,183,3,348
7659,555,327,10,228
7660,768,752,5,16
7661,752,54,9,698
7662,978,160,7,818
7663,10,612,4,622
7664,277,960,1,1237
7665,556,148,10,408
7666,431,442,3,873
7667,566,305,10,261
7668,701,222,4,923
7669,994,713,8,281
7670,656,759,5,-103
7671,340,35,1,375
7672,962,988,6,-26
7673,444,9,9,435
7674,952,988,10,-36
7675,97,107,9,-10
7676,399,915,10,-516
7677,854,80,9,774
7678,989,784,6,205
7679,536,212,5,324
7680,395,687,4,1082
7681,255,807,1,1062
7682,362,932,3,1294
7683,506,22,5,484
7684,294,979,4,1273
7685,569,6,3,575
7686,199,702,6,-503
7687,260,121,3,381
7688,853,976,2,1829
7689,314,427,2,741
7690,745,743,2,1488
7691,77,463,5,-386
7692,419,804,7,-385
7693,308,616,1,924
7694,761,65,5,696
7695,540,852,3,1392
7696,735,849,5,-114
7697,148,575,4,723
7698,839,9,9,830
7699,663,995,8,-332
7700,489,323,1,812
7701,691,338,9,353
7702,813,230,8,583
7703,78,965,10,-887
7704,666,828,6,-162
7705,869,878,2,1747
7706,177,379,9,-202
7707,340,273,7,67
7708,957,229,5,728
7709,191,210,10,-19
7710,154,424,6,-270
7711,716,382,3,1098
7712,214,401,2,615
7713,656,814,3,1470
7714,309,463,7,-154
7715,133,297,3,430
7716,327,414,6,-87
7717,271,994,4,1265
7718,62,714,3,776
7719,617,359,10,258
7720,412,198,3,610
7721,185,491,6,-306
7722,327,927,7,-600
7723,564,321,10,243
7724,738,323,1,1061
7725,761,574,1,1335
7726,661,600,5,61
7727,253,355,3,608
7728,729,927,8,-198
7729,315,132,5,183
7730,221,412,10,-191
7731,278,968,9,-690
7732,56,205,4,261
7733,989,822,7,167
7734,725,136,1,861
7735,723,592,7,131
7736,462,314,8,148
7737,936,670,7,266
7738,129,406,1,535
7739,524,273,1,797
7740,748,138,7,610
7741,958,909,2,1867
7742,15,587,3,602
7743,623,800,6,-177
7744,379,245,10,134
7745,328,683,5,-355
7746,641,450,5,191
7747,679,669,10,10
7748,230,856,6,-626
7749,887,35,1,922
7750,212,843,5,-631
7751,54,482,8,-428
7752,892,434,4,1326
7753,479,577,8,-98
7754,566,563,6,3
7755,939,464,4,1403
7756,938,136,9,802
7757,699,917,2,1616
7758,783,661,9,122
7759,102,963,4,1065
7760,288,634,1,922
7761,245,98,8,147
7762,115,840,8,-725
7763,66,730,1,796
7764,889,937,4,1826
7765,652,874,7,-222
7766,214,597,8,-383
7767,547,440,7,107
7768,146,695,10,-549
7769,673,90,2,763
7770,233,241,8,-8
7771,566,720,3,1286
7772,96,892,5,-796
7773,765,356,6,409
7774,282,524,4,806
7775,588,950,7,-362
7776,668,932,6,-264
7777,99,249,1,348
7778,330,747,9,-417
7779,331,832,3,1163
7780,919,48,9,871
7781,610,111,6,499
7782,453,258,10,195
7783,108,517,4,625
7784,245,12,10,233
7785,602,544,8,58
7786,17,798,9,-781
7787,401,837,1,1238
7788,989,312,10,677
7789,253,251,3,504
7790,923,41,1,964
7791,964,719,7,245
7792,478,665,3,1143
7793,956,887,1,1843
7794,412,370,10,42
7795,4,950,7,-946
7796,909,769,4,1678
7797,23,380,4,403
7798,911,1,7,910
7799,418,700,10,-282
7800,377,216,1,593
7801,896,431,8,465
7802,398,521,9,-123
7803,616,811,10,-195
7804,382,873,10,-491
7805,805,377,10,428
7806,798,833,3,1631
7807,987,863,4,1850
7808,517,616,8,-99
7809,396,145,4,541
7810,853,914,6,-61
7811,486,196,9,290
7812,857,689,4,1546
7813,208,808,4,1016
7814,865,612,1,1477
7815,134,215,9,-81
7816,901,159,5,742
7817,25,102,9,-77
7818,240,942,7,-702
7819,810,624,8,186
7820,592,599,4,1191
7821,745,574,5,171
7822,506,229,3,735
7823,952,260,8,692
7824,901,261,8,640
7825,135,564,6,-429
7826,580,273,7,307
7827,877,602,4,1479
7828,678,892,4,1570
7829,858,878,1,1736
7830,746,322,2,1068
7831,139,684,3,823
7832,441,391,5,50
7833,944,404,8,540
7834,681,65,2,746
7835,680,908,10,-228
7836,384,739,4,1123
7837,528,803,7,-275
7838,289,965,4,1254
7839,662,128,6,534
7840,945,791,3,1736
7841,877,381,3,1258
7842,186,810,2,996
7843,385,198,8,187
7844,789,96,2,885
7845,883,996,2,1879
7846,776,846,9,-70
7847,594,709,9,-115
7848,546,713,10,-167
7849,698,756,7,-58
7850,359,452,10,-93
7851,950,696,3,1646
7852,519,636,3,1155
7853,699,996,5,-297
7854,265,960,3,1225
7855,163,612,6,-449
7856,866,617,7,249
7857,687,921,4,1608
7858,647,491,10,156
7859,789,723,6,66
7860,137,41,1,178
7861,6,108,5,-102
7862,902,545,8,357
7863,964,343,8,621
7864,777,566,10,211
7865,838,123,2,961
7866,804,690,10,114
7867,888,123,2,1011
7868,536,233,9,303
7869,825,649,7,176
7870,294,961,2,1255
7871,78,424,10,-346
7872,280,814,5,-534
7873,935,264,10,671
7874,732,763,3,1495
7875,774,661,3,1435
7876,123,83,8,40
7877,841,96,8,745
7878,848,667,3,1515
7879,687,964,1,1651
7880,468,614,6,-146
7881,452,548,9,-96
7882,535,227,8,308
7883,841,398,9,443
7884,427,99,1,526
7885,994,153,4,1147
7886,668,349,9,319
7887,994,944,7,50
7888,667,836,8,-169
7889,291,243,4,534
7890,705,616,8,89
7891,269,295,4,564
7892,702,730,8,-28
7893,733,421,8,312
7894,210,443,2,653
7895,892,799,9,93
7896,398,809,7,-411
7897,643,49,4,692
7898,34,418,4,452
7899,905,104,7,801
7900,518,178,1,696
7901,503,973,3,1476
7902,355,801,3,1156
7903,465,628,5,-163
7904,444,867,8,-423
7905,205,141,4,346
7906,293,603,8,-310
7907,474,8,3,482
7908,30,223,6,-193
7909,338,614,4,952
7910,545,205,4,750
7911,600,560,8,40
7912,597,520,4,1117
7913,696,151,7,545
7914,800,838,7,-38
7915,256,431,1,687
7916,232,250,10,-18
7917,351,735,7,-384
7918,74,427,5,-353
7919,217,658,6,-441
7920,164,933,5,-769
7921,848,865,5,-17
7922,723,171,10,552
7923,808,942,5,-134
7924,838,29,5,809
7925,692,628,10,64
7926,654,811,2,1465
7927,289,653,2,942
7928,568,380,9,188
7929,559,719,2,1278
7930,711,324,1,1035
7931,569,737,8,-168
7932,281,303,1,584
7933,998,773,9,225
7934,214,901,7,-687
7935,799,97,6,702
7936,27,29,7,-2
7937,297,670,4,967
7938,640,615,5,25
7939,787,129,8,658
7940,842,718,7,124
7941,413,489,4,902
7942,115,744,7,-629
7943,158,520,9,-362
7944,853,343,10,510
7945,113,8,9,105
7946,667,434,1,1101
7947,617,532,7,85
7948,732,28,8,704
7949,894,655,5,239
7950,297,526,8,-229
7951,680,231,7,449
7952,858,278,7,580
7953,2,897,10,-895
7954,476,699,5,-223
7955,26,975,8,-949
7956,355,849,7,-494
7957,271,206,5,65
7958,763,537,1,1300
7959,467,754,8,-287
7960,733,730,9,3
7961,718,830,2,1548
7962,148,791,4,939
7963,999,646,7,353
7964,400,519,7,-119
7965,812,275,2,1087
7966,579,326,8,253
7967,779,789,10,-10
7968,110,526,6,-416
7969,763,391,7,372
7970,409,393,4,802
7971,966,479,4,1445
7972,357,867,4,1224
7973,322,199,9,123
7974,847,638,4,1485
7975,654,135,7,519
7976,690,752,8,-62
7977,766,256,9,510
7978,885,916,8,-31
7979,69,57,1,126
7980,825,161,9,664
7981,270,205,2,475
7982,83,262,8,-179
7983,148,249,10,-101
7984,342,446,7,-104
7985,605,198,7,407
7986,897,509,4,1406
7987,497,417,2,914
7988,395,258,1,653
7989,398,687,3,1085
7990,392,349,2,741
7991,953,240,8,713
7992,993,623,6,370
7993,823,434,10,389
7994,849,64,10,785
7995,378,341,5,37
7996,880,306,3,1186
7997,261,83,3,344
7998,859,306,8,553
7999,223,55,8,168
8000,215,582,4,797
8001,406,334,3,740
8002,504,289,9,215
8003,979,688,10,291
8004,325,942,3,1267
8005,676,147,9,529
8006,713,863,4,1576
8007,897,145,5,752
8008,68,20,8,48
8009,266,552,2,818
8010,594,607,2,1201
8011,641,891,7,-250
8012,166,238,10,-72
8013,218,141,9,77
8014,719,402,5,317
8015,603,844,10,-241
8016,778,922,8,-144
8017,731,243,7,488
8018,584,363,8,221
8019,681,337,9,344
8020,365,184,7,181
8021,474,480,3,954
8022,277,454,8,-177
8023,55,231,5,-176
8024,411,829,4,1240
8025,645,483,2,1128
8026,991,553,8,438
8027,369,452,3,821
8028,678,632,8,46
8029,716,61,9,655
8030,465,622,8,-157
8031,330,950,2,1280
8032,315,809,5,-494
8033,228,356,8,-128
8034,896,299,9,597
8035,732,704,9,28
8036,377,52,3,429
8037,205,187,8,18
8038,490,577,3,1067
8039,941,509,3,1450
8040,568,453,5,115
8041,761,951,3,1712
8042,584,821,4,1405
8043,83,816,10,-733
8044,817,619,2,1436
8045,423,341,9,82
8046,546,908,7,-362
8047,19,19,8,0
8048,444,310,3,754
8049,526,458,10,68
8050,670,578,3,1248
8051,458,259,8,199
8052,498,761,2,1259
8053,805,298,1,1103
8054,900,469,7,431
8055,306,270,4,576
8056,565,266,1,831
8057,944,617,7,327
8058,604,693,1,1297
8059,194,95,8,99
8060,165,891,6,-726
8061,263,429,1,692
8062,306,469,2,775
8063,78,481,8,-403
8064,874,850,10,24
8065,468,438,9,30
8066,570,272,2,842
8067,109,767,8,-658
8068,216,522,2,738
8069,943,177,4,1120
8070,158,320,8,-162
8071,752,882,5,-130
8072,742,706,4,1448
8073,8,202,4,210
8074,811,382,2,1193
8075,823,644,1,1467
8076,195,126,2,321
8077,192,608,1,800
8078,284,63,4,347
8079,37,51,1,88
8080,102,169,8,-67
8081,380,859,10,-479
8082,629,614,4,1243
8083,531,824,5,-293
8084,42,453,3,495
8085,994,84,8,910
8086,107,891,8,-784
8087,493,324,10,169
8088,864,987,8,-123
8089,687,728,9,-41
8090,846,793,10,53
8091,837,619,6,218
8092,936,77,7,859
8093,139,589,9,-450
8094,920,809,10,111
8095,165,973,7,-808
8096,858,384,9,474
8097,334,636,1,970
8098,541,776,10,-235
8099,517,287,9,230
8100,339,495,7,-156
8101,589,306,8,283
8102,204,28,7,176
8103,839,708,1,1547
8104,170,846,4,1016
8105,499,188,2,687
8106,680,387,3,1067
8107,85,386,9,-301
8108,795,597,4,1392
8109,722,931,9,-209
8110,35,750,6,-715
8111,618,454,7,164
8112,682,708,4,1390
8113,794,363,4,1157
8114,538,235,4,773
8115,78,456,7,-378
8116,269,876,5,-607
8117,617,287,6,330
8118,394,615,8,-221
8119,363,148,4,511
8120,563,599,1,1162
8121,615,593,5,22
8122,495,51,9,444
8123,680,127,6,553
8124,587,866,5,-279
8125,87,701,8,-614
8126,30,391,5,-361
8127,407,782,5,-375
8128,738,572,10,166
8129,617,537,2,1154
8130,376,235,9,141
8131,703,748,6,-45
8132,432,408,8,24
8133,617,969,1,1586
8134,679,176,8,503
8135,517,246,9,271
8136,374,284,7,90
8137,336,958,5,-622
8138,875,518,6,357
8139,493,95,6,398
8140,723,104,8,619
8141,31,674,3,705
8142,437,696,10,-259
8143,60,204,8,-144
8144,21,973,6,-952
8145,483,511,1,994
8146,428,429,6,-1
8147,986,508,3,1494
8148,43,815,6,-772
8149,260,295,3,555
8150,852,613,3,1465
8151,150,731,8,-581
8152,727,968,7,-241
8153,420,768,1,1188
8154,17,787,7,-770
8155,219,180,6,39
8156,610,174,4,784
8157,831,377,7,454
8158,615,849,10,-234
8159,928,815,2,1743
8160,989,339,10,650
8161,666,392,7,274
8162,960,950,6,10
8163,289,918,7,-629
8164,891,346,10,545
8165,265,915,3,1180
8166,454,375,5,79
8167,201,351,4,552
8168,966,201,3,1167
8169,340,508,4,848
8170,481,87,2,568
8171,456,529,2,985
8172,721,730,9,-9
8173,630,12,9,618
8174,177,593,2,770
8175,324,499,6,-175
8176,678,475,3,1153
8177,523,309,8,214
8178,167,860,10,-693
8179,620,540,4,1160
8180,979,962,10,17
8181,442,505,8,-63
8182,837,292,5,545
8183,14,807,3,821
8184,560,1,10,559
8185,216,811,5,-595
8186,548,711,1,1259
8187,486,237,8,249
8188,795,450,8,345
8189,671,158,3,829
8190,764,4,10,760
8191,370,42,4,412
8192,777,142,3,919
8193,39,779,9,-740
8194,383,792,5,-409
8195,13,934,1,947
8196,700,303,7,397
8197,236,191,2,427
8198,549,936,10,-387
8199,216,998,5,-782
8200,64,377,2,441
8201,985,118,3,1103
8202,888,479,2,1367
8203,896,725,3,1621
8204,344,862,9,-518
8205,396,71,3,467
8206,387,608,7,-221
8207,780,223,4,1003
8208,751,339,3,1090
8209,982,311,5,671
8210,113,408,10,-295
8211,556,749,3,1305
8212,392,23,7,369
8213,230,759,9,-529
8214,935,399,6,536
8215,37,477,8,-440
8216,92,716,9,-624
8217,82,797,5,-715
8218,16,760,1,776
8219,119,472,5,-353
8220,92,750,4,842
8221,543,442,2,985
8222,198,231,6,-33
8223,752,375,6,377
8224,107,573,3,680
8225,672,509,10,163
8226,500,828,1,1328
8227,100,499,2,599
8228,929,857,9,72
8229,111,65,9,46
8230,660,735,5,-75
8231,932,187,8,745
8232,13,527,10,-514
8233,53,450,10,-397
8234,336,996,1,1332
8235,81,551,2,632
8236,148,508,5,-360
8237,494,877,5,-383
8238,702,652,1,1354
8239,239,900,1,1139
8240,778,486,4,1264
8241,498,821,2,1319
8242,354,28,7,326
8243,155,182,3,337
8244,846,860,3,1706
8245,665,373,1,1038
8246,392,455,4,847
8247,575,925,10,-350
8248,540,496,8,44
8249,75,186,1,261
8250,254,311,4,565
8251,41,69,9,-28
8252,633,175,5,458
8253,54,116,1,170
8254,872,691,7,181
8255,140,749,6,-609
8256,187,106,3,293
8257,943,359,9,584
8258,618,259,2,877
8259,23,784,3,807
8260,985,766,9,219
8261,190,323,3,513
8262,968,228,10,740
8263,274,683,9,-409
8264,523,695,7,-172
8265,892,324,5,568
8266,86,95,2,181
8267,297,571,2,868
8268,112,208,7,-96
8269,908,866,10,42
8270,274,900,2,1174
8271,733,191,6,542
8272,875,955,1,1830
8273,971,991,10,-20
8274,186,939,2,1125
8275,75,172,7,-97
8276,901,509,1,1410
8277,78,933,1,1011
8278,547,383,5,164
8279,740,821,2,1561
8280,413,272,8,141
8281,634,40,1,674
8282,919,415,7,504
8283,365,493,6,-128
8284,337,905,7,-568
8285,16,723,6,-707
8286,815,541,1,1356
8287,69,815,7,-746
8288,708,412,10,296
8289,309,172,9,137
8290,552,182,10,370
8291,875,66,4,941
8292,972,320,6,652
8293,284,138,5,146
8294,951,933,8,18
8295,872,735,3,1607
8296,98,81,1,179
8297,562,393,7,169
8298,524,446,8,78
8299,778,921,7,-143
8300,740,93,5,647
8301,133,335,10,-202
8302,73,45,7,28
8303,563,55,10,508
8304,984,584,10,400
8305,687,310,2,997
8306,767,559,1,1326
8307,452,468,4,920
8308,865,495,5,370
8309,254,373,2,627
8310,635,274,6,361
8311,51,534,9,-483
8312,15,563,8,-548
8313,71,218,4,289
8314,352,23,4,375
8315,739,492,5,247
8316,65,585,9,-520
8317,484,278,6,206
8318,990,111,8,879
8319,14,786,9,-772
8320,51,903,9,-852
8321,796,410,5,386
8322,195,615,6,-420
8323,941,542,6,399
8324,719,678,2,1397
8325,191,359,4,550
8326,978,278,8,700
8327,353,505,3,858
8328,36,494,4,530
8329,585,590,7,-5
8330,937,856,9,81
8331,802,224,5,578
8332,439,154,8,285
8333,469,398,5,71
8334,258,630,9,-372
8335,610,874,3,1484
8336,808,999,10,-191
8337,920,350,3,1270
8338,394,850,5,-456
8339,334,159,6,175
8340,219,112,4,331
8341,669,882,2,1551
8342,66,263,10,-197
8343,774,956,6,-182
8344,435,411,4,846
8345,408,223,10,185
8346,741,134,1,875
8347,217,147,6,70
8348,900,219,4,1119
8349,442,183,6,259
8350,256,663,10,-407
8351,311,187,8,124
8352,238,769,7,-531
8353,702,649,10,53
8354,173,867,9,-694
8355,368,46,9,322
8356,334,253,6,81
8357,831,868,4,1699
8358,578,652,4,1230
8359,95,516,8,-421
8360,279,288,4,567
8361,575,21,8,554
8362,385,858,4,1243
8363,255,803,8,-548
8364,22,680,6,-658
8365,289,636,4,925
8366,503,138,2,641
8367,322,930,6,-608
8368,64,282,7,-218
8369,389,808,2,1197
8370,657,97,5,560
8371,434,794,2,1228
8372,9,446,8,-437
8373,576,531,6,45
8374,880,998,10,-118
8375,651,728,5,-77
8376,348,725,2,1073
8377,939,239,7,700
8378,103,85,5,18
8379,165,896,9,-731
8380,374,84,10,290
8381,519,331,4,850
8382,24,937,10,-913
8383,155,971,8,-816
8384,819,762,5,57
8385,121,674,8,-553
8386,583,30,7,553
8387,360,893,7,-533
8388,168,471,10,-303
8389,433,249,9,184
8390,269,925,5,-656
8391,731,375,9,356
8392,385,731,7,-346
8393,452,490,9,-38
8394,893,533,9,360
8395,348,876,10,-528
8396,228,48,4,276
8397,360,461,1,821
8398,476,508,2,984
8399,887,77,3,964
8400,26,823,6,-797
8401,40,595,9,-555
8402,741,192,2,933
8403,243,874,1,1117
8404,270,898,8,-628
8405,85,328,6,-243
8406,16,512,6,-496
8407,498,198,1,696
8408,458,559,4,1017
8409,244,793,1,1037
8410,433,39,7,394
8411,457,291,10,166
8412,397,482,7,-85
8413,730,604,8,126
8414,439,632,4,1071
8415,385,685,4,1070
8416,795,944,3,1739
8417,196,393,6,-197
8418,768,477,5,291
8419,858,35,6,823
8420,393,137,10,256
8421,994,430,1,1424
8422,933,329,4,1262
8423,586,828,4,1414
8424,193,943,2,1136
8425,689,904,8,-215
8426,777,864,9,-87
8427,616,749,7,-133
8428,374,272,9,102
8429,722,938,3,1660
8430,75,16,10,59
8431,185,559,3,744
8432,194,10,4,204
8433,770,782,1,1552
8434,40,985,8,-945
8435,928,603,2,1531
8436,672,807,1,1479
8437,353,493,8,-140
8438,238,502,1,740
8439,457,645,10,-188
8440,215,678,9,-463
8441,371,974,9,-603
8442,274,115,6,159
8443,988,712,4,1700
8444,296,822,2,1118
8445,383,114,1,497
8446,278,872,4,1150
8447,347,416,4,763
8448,991,800,9,191
8449,928,125,4,1053
8450,152,910,8,-758
8451,956,377,1,1333
8452,93,348,4,441
8453,574,729,5,-155
8454,453,883,3,1336
8455,614,2,10,612
8456,600,991,2,1591
8457,48,141,4,189
8458,546,119,6,427
8459,324,83,4,407
8460,159,634,8,-475
8461,553,255,2,808
8462,316,196,1,512
8463,468,338,10,130
8464,865,844,4,1709
8465,999,732,2,1731
8466,768,638,4,1406
8467,869,387,4,1256
8468,7,16,6,-9
8469,983,161,6,822
8470,62,989,2,1051
8471,892,74,7,818
8472,895,234,8,661
8473,148,76,6,72
8474,735,625,4,1360
8475,4,599,8,-595
8476,52,854,5,-802
8477,293,681,2,974
8478,837,760,10,77
8479,575,646,3,1221
8480,900,842,2,1742
8481,435,949,9,-514
8482,75,645,8,-570
8483,488,980,8,-492
8484,620,737,7,-117
8485,637,426,1,1063
8486,582,951,6,-369
8487,625,457,8,168
8488,731,550,8,181
8489,786,814,1,1600
8490,808,842,9,-34
8491,338,292,8,46
8492,386,159,7,227
8493,902,494,10,408
8494,905,255,2,1160
8495,37,344,8,-307
8496,563,326,1,889
8497,209,698,1,907
8498,784,685,9,99
8499,286,689,6,-403
8500,696,482,9,214
8501,90,800,2,890
8502,192,260,4,452
8503,307,172,4,479
8504,464,259,1,723
8505,949,849,10,100
8506,468,620,9,-152
8507,900,161,8,739
8508,815,21,1,836
8509,590,835,5,-245
8510,295,597,5,-302
8511,238,137,2,375
8512,330,124,10,206
8513,835,69,5,766
8514,658,12,2,670
8515,832,414,4,1246
8516,129,31,5,98
8517,250,942,1,1192
8518,678,377,3,1055
8519,252,963,4,1215
8520,993,610,7,383
8521,393,680,1,1073
8522,945,344,5,601
8523,676,901,1,1577
8524,147,773,10,-626
8525,121,662,3,783
8526,519,569,8,-50
8527,930,703,5,227
8528,174,180,7,-6
8529,646,753,9,-107
8530,591,353,10,238
8531,768,160,8,608
8532,309,991,5,-682
8533,132,730,10,-598
8534,929,676,7,253
8535,764,954,1,1718
8536,613,780,2,1393
8537,232,386,1,618
8538,831,987,4,1818
8539,649,16,9,633
8540,551,920,2,1471
8541,188,934,7,-746
8542,845,331,4,1176
8543,840,613,7,227
8544,862,625,7,237
8545,270,139,1,409
8546,684,203,2,887
8547,510,642,4,1152
8548,801,173,5,628
8549,807,110,7,697
8550,477,996,6,-519
8551,409,482,3,891
8552,439,17,4,456
8553,436,235,8,201
8554,126,579,2,705
8555,29,214,10,-185
8556,700,794,3,1494
8557,171,237,4,408
8558,42,366,3,408
8559,86,870,6,-784
8560,514,44,8,470
8561,829,809,1,1638
8562,585,945,4,1530
8563,515,231,4,746
8564,224,766,2,990
8565,213,457,7,-244
8566,198,486,10,-288
8567,27,811,1,838
8568,410,917,4,1327
8569,871,879,5,-8
8570,263,60,4,323
8571,67,875,6,-808
8572,90,226,2,316
8573,80,361,6,-281
8574,691,418,1,1109
8575,928,847,5,81
8576,302,2,8,300
8577,953,365,1,1318
8578,908,505,7,403
8579,583,230,1,813
8580,215,884,9,-669
8581,923,769,4,1692
8582,336,20,9,316
8583,229,851,3,1080
8584,534,601,10,-67
8585,609,74,10,535
8586,727,848,2,1575
8587,964,821,10,143
8588,284,606,3,890
8589,983,123,6,860
8590,523,174,10,349
8591,210,775,4,985
8592,758,348,6,410
8593,105,690,1,795
8594,275,958,1,1233
8595,577,478,1,1055
8596,849,679,5,170
8597,480,407,4,887
8598,79,209,4,288
8599,312,968,7,-656
8600,870,908,5,-38
8601,850,31,8,819
8602,144,981,4,1125
8603,291,777,7,-486
8604,406,213,4,619
8605,892,701,10,191
8606,514,74,5,440
8607,64,182,2,246
8608,137,718,3,855
8609,781,267,1,1048
8610,360,874,2,1234
8611,735,253,10,482
8612,189,45,6,144
8613,470,333,6,137
8614,930,146,3,1076
8615,227,68,4,295
8616,244,96,8,148
8617,638,497,5,141
8618,921,140,1,1061
8619,352,250,7,102
8620,11,355,9,-344
8621,98,95,8,3
8622,25,719,10,-694
8623,696,530,7,166
8624,147,375,8,-228
8625,826,628,5,198
8626,216,527,3,743
8627,718,747,3,1465
8628,910,128,7,782
8629,984,371,6,613
8630,228,423,9,-195
8631,131,904,8,-773
8632,133,864,4,997
8633,960,448,4,1408
8634,486,324,2,810
8635,953,332,9,621
8636,404,251,3,655
8637,788,232,4,1020
8638,58,748,9,-690
8639,25,182,10,-157
8640,112,464,10,-352
8641,127,712,3,839
8642,925,534,1,1459
8643,964,497,4,1461
8644,640,767,3,1407
8645,225,386,3,611
8646,648,0,5,648
8647,179,849,10,-670
8648,819,579,3,1398
8649,372,154,9,218
8650,33,940,3,973
8651,101,827,8,-726
8652,80,183,9,-103
8653,864,849,3,1713
8654,455,186,8,269
8655,948,105,3,1053
8656,727,125,7,602
8657,825,990,10,-165
8658,197,944,5,-747
8659,20,33,5,-13
8660,648,250,4,898
8661,500,284,9,216
8662,562,895,9,-333
8663,28,417,6,-389
8664,422,159,4,581
8665,758,665,6,93
8666,644,436,9,208
8667,498,589,4,1087
8668,91,526,8,-435
8669,345,885,7,-540
8670,389,456,2,845
8671,404,433,7,-29
8672,299,536,10,-237
8673,156,546,1,702
8674,80,920,3,1000
8675,412,679,8,-267
8676,469,644,8,-175
8677,428,90,7,338
8678,420,42,8,378
8679,869,744,6,125
8680,248,963,2,1211
8681,376,728,2,1104
8682,716,258,10,458
8683,188,789,5,-601
8684,680,443,9,237
8685,522,616,6,-94
8686,470,607,8,-137
8687,732,571,7,161
8688,576,107,2,683
8689,371,962,7,-591
8690,52,522,10,-470
8691,171,988,2,1159
8692,420,859,9,-439
8693,754,72,1,826
8694,906,392,1,1298
8695,606,55,9,551
8696,159,402,9,-243
8697,419,125,6,294
8698,661,630,9,31
8699,478,842,8,-364
8700,107,590,5,-483
8701,733,517,9,216
8702,474,740,8,-266
8703,234,192,1,426
8704,703,957,2,1660
8705,759,135,10,624
8706,175,260,2,435
8707,303,629,4,932
8708,289,834,8,-545
8709,914,749,9,165
8710,286,612,10,-326
8711,414,529,8,-115
8712,31,316,2,347
8713,39,458,6,-419
8714,370,290,2,660
8715,572,184,7,388
8716,497,162,6,335
8717,924,805,8,119
8718,113,286,3,399
8719,611,739,7,-128
8720,2,256,5,-254
8721,647,631,9,16
8722,634,447,9,187
8723,251,900,2,1151
8724,685,196,6,489
8725,925,908,4,1833
8726,97,686,7,-589
8727,278,517,8,-239
8728,272,603,8,-331
8729,771,517,6,254
8730,972,888,7,84
8731,887,344,4,1231
8732,648,651,8,-3
8733,457,303,10,154
8734,215,537,1,752
8735,900,618,10,282
8736,386,19,5,367
8737,932,75,7,857
8738,956,671,1,1627
8739,575,691,2,1266
8740,976,984,6,-8
8741,927,432,9,495
8742,843,107,8,736
8743,547,452,7,95
8744,30,883,4,913
8745,678,550,9,128
8746,950,445,4,1395
8747,922,49,9,873
8748,66,206,2,272
8749,251,617,9,-366
8750,330,259,8,71
8751,197,550,8,-353
